id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,dribble_overrun,dribble_nutmeg,clearance_aerial_won,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,off_camera,pass_cross,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_switch,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,clearance_other,pass_miscommunication,pass_goal_assist,pass_cut_back,ball_recovery_offensive,pass_deflected,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_save_block,pass_inswinging,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,timestamp_seconds
519049e4-db37-411c-8f1a-a7a0b8214556,2404,2,00:25:11.624,70,11,133,0.222406,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1197ae3c-d7fe-434d-9d9e-d5be40ad2750', '37b2baca-8b49-482e-8293-dfc130f45326']","[20.8, 59.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[20.8, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.624
1197ae3c-d7fe-434d-9d9e-d5be40ad2750,2405,2,00:25:11.846,70,11,133,2.073569,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ff156e2d-8098-43d5-aaa0-8d010b47d57f'],"[20.8, 59.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,42.56806,-0.7887204,3.0,High Pass,"[50.8, 29.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.846
ff156e2d-8098-43d5-aaa0-8d010b47d57f,2406,2,00:25:13.920,70,13,133,1.954417,30,Pass,209,Celta Vigo,1,Regular Play,218,Real Betis,,,"['1197ae3c-d7fe-434d-9d9e-d5be40ad2750', '4c5b7df6-04e4-4623-ac8b-1c6be5ce3923', 'a27580da-cfac-4d13-a991-7d1285c1876b']","[69.3, 51.1]",11634.0,Cristiano Piccini,2.0,Right Back,6651.0,Joaquín Sánchez Rodríguez,17.888544,0.1798535,2.0,Low Pass,"[86.9, 54.3]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.92
a27580da-cfac-4d13-a991-7d1285c1876b,2407,2,00:25:15.874,70,15,133,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,218,Real Betis,,,['ff156e2d-8098-43d5-aaa0-8d010b47d57f'],"[84.1, 52.8]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.874
4c5b7df6-04e4-4623-ac8b-1c6be5ce3923,2408,2,00:25:15.874,70,15,133,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ff156e2d-8098-43d5-aaa0-8d010b47d57f'],"[33.2, 25.8]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.874
09a713a4-9123-44b4-9415-23dddd452a1d,2409,2,00:25:15.874,70,15,133,0.080085,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4c5b7df6-04e4-4623-ac8b-1c6be5ce3923', 'd9d1b41f-9f06-43c2-aa80-f4b890c3bd3d']","[33.2, 25.8]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[33.6, 25.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.874
d9d1b41f-9f06-43c2-aa80-f4b890c3bd3d,2410,2,00:25:15.954,70,15,133,4.017454,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['411aa499-176b-479e-992d-d27b565e269a'],"[33.6, 25.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,45.512634,0.0703682,3.0,High Pass,"[79.0, 28.8]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.954
411aa499-176b-479e-992d-d27b565e269a,2411,2,00:25:19.972,70,19,134,2.00451,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['29623656-a26d-4cd7-bff0-8c7696faa57b', 'd9d1b41f-9f06-43c2-aa80-f4b890c3bd3d']","[41.1, 51.3]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,11634.0,Cristiano Piccini,11.296903,1.3838171,3.0,High Pass,"[43.2, 62.4]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.972
29623656-a26d-4cd7-bff0-8c7696faa57b,2412,2,00:25:21.976,70,21,134,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['411aa499-176b-479e-992d-d27b565e269a'],"[43.2, 62.4]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.976
0e5f7c28-ff4d-4695-b817-65151f4ec153,2413,2,00:25:21.976,70,21,134,3.9426441,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['29623656-a26d-4cd7-bff0-8c7696faa57b', '85276b48-f0ad-4b64-965f-a764acead989']","[43.2, 62.4]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[66.8, 68.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.976
85276b48-f0ad-4b64-965f-a764acead989,2414,2,00:25:25.919,70,25,134,1.260628,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['527068d6-fbe9-44b4-a617-fe032cd0851b'],"[66.8, 68.8]",11634.0,Cristiano Piccini,2.0,Right Back,6651.0,Joaquín Sánchez Rodríguez,8.602325,1.5940479,1.0,Ground Pass,"[66.6, 77.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.919
527068d6-fbe9-44b4-a617-fe032cd0851b,2415,2,00:25:27.180,70,27,134,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['85276b48-f0ad-4b64-965f-a764acead989'],"[66.6, 77.4]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.18
725fa38e-6860-4eaa-b45a-102a9e6e352c,2416,2,00:25:27.180,70,27,134,2.53116,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['527068d6-fbe9-44b4-a617-fe032cd0851b', 'e09bf91a-cb73-4345-879c-159fc80ac2c2']","[66.6, 77.4]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,"[70.4, 77.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.18
e09bf91a-cb73-4345-879c-159fc80ac2c2,2417,2,00:25:29.711,70,29,134,1.585846,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['84f7785a-5235-4fb3-96c6-9871c43d8fd8'],"[70.4, 77.0]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,27346.0,Petros Matheus dos Santos Araújo,12.509596,-2.145496,1.0,Ground Pass,"[63.6, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.711
84f7785a-5235-4fb3-96c6-9871c43d8fd8,2418,2,00:25:31.297,70,31,134,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['e09bf91a-cb73-4345-879c-159fc80ac2c2'],"[63.6, 66.5]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.297
21f6e199-ed62-42aa-b66f-cde1c9172636,2419,2,00:25:31.297,70,31,134,3.171427,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['84f7785a-5235-4fb3-96c6-9871c43d8fd8', 'fa100c51-4c37-4fc8-8db8-9eee4bb3388c']","[63.6, 66.5]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[76.8, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.297
fa100c51-4c37-4fc8-8db8-9eee4bb3388c,2420,2,00:25:34.468,70,34,134,1.304979,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['8d702bb1-d606-4c19-a8c4-1fa269cfcdd9'],"[76.8, 68.6]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6630.0,Jorge Molina Vidal,22.339651,-0.5097072,1.0,Ground Pass,"[96.3, 57.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.468
1fbf944d-3875-4225-8b33-eb3d3f50d6ad,2421,2,00:25:35.391,70,35,134,0.405185,17,Pressure,218,Real Betis,1,Regular Play,209,Celta Vigo,,,"['053e49c1-9aa5-4a55-9e34-21e5873f69bd', '8d702bb1-d606-4c19-a8c4-1fa269cfcdd9']","[21.7, 25.0]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.391
8d702bb1-d606-4c19-a8c4-1fa269cfcdd9,2422,2,00:25:35.773,70,35,134,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1fbf944d-3875-4225-8b33-eb3d3f50d6ad', 'fa100c51-4c37-4fc8-8db8-9eee4bb3388c']","[96.3, 57.7]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.773
053e49c1-9aa5-4a55-9e34-21e5873f69bd,2423,2,00:25:35.773,70,35,134,0.210716,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1fbf944d-3875-4225-8b33-eb3d3f50d6ad', '3d754ab3-54f8-4ac6-9a3d-9658bc8175e4', '8d702bb1-d606-4c19-a8c4-1fa269cfcdd9', 'c5af457d-abeb-439d-a922-41a86afe6714']","[96.3, 57.7]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,"[96.7, 58.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.773
c5af457d-abeb-439d-a922-41a86afe6714,2424,2,00:25:35.984,70,35,134,0.0,22,Foul Committed,218,Real Betis,1,Regular Play,209,Celta Vigo,,,"['053e49c1-9aa5-4a55-9e34-21e5873f69bd', '3d754ab3-54f8-4ac6-9a3d-9658bc8175e4']","[23.4, 21.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.984
3d754ab3-54f8-4ac6-9a3d-9658bc8175e4,2425,2,00:25:35.984,70,35,134,0.0,21,Foul Won,218,Real Betis,1,Regular Play,218,Real Betis,,,['c5af457d-abeb-439d-a922-41a86afe6714'],"[96.7, 58.8]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.984
061eff2d-9412-4a2a-864d-ebdf25b094c9,2426,2,00:26:24.645,71,24,135,0.985476,16,Shot,218,Real Betis,3,From Free Kick,218,Real Betis,,,['881baf9d-8d40-45d2-8f9d-1ef016e66293'],"[94.9, 56.1]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028508632,"[120.0, 45.3, 0.7]",93.0,Normal,38.0,Left Foot,62.0,Free Kick,98.0,Off T,"[{'location': [105.7, 53.6], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.8, 40.2], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 35.1], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 53.0], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.9, 52.2], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 34.1], 'player': {'id': 24143, 'name': 'Álvaro Vadillo Cifuentes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 55.1], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.7, 42.3], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.7, 35.9], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.8, 37.3], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.1, 34.3], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.9, 37.4], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 31.1], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.6, 42.8], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 41.6], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.7, 36.3], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 36.5], 'player': {'id': 34728, 'name': 'Diego Alende López'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 32.1], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.645
881baf9d-8d40-45d2-8f9d-1ef016e66293,2427,2,00:26:25.631,71,25,135,0.0,23,Goal Keeper,218,Real Betis,3,From Free Kick,209,Celta Vigo,,,['061eff2d-9412-4a2a-864d-ebdf25b094c9'],"[1.3, 39.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,"[1.3, 39.9]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.631
4a805b6f-36b9-42d8-80a8-cc946e08287d,2428,2,00:26:52.071,71,52,136,3.257957,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['0c6bcc49-74af-40f7-aea7-a65edd2a81f2'],"[6.0, 36.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,69.37759,-0.15922457,3.0,High Pass,"[74.5, 25.0]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.071
0c6bcc49-74af-40f7-aea7-a65edd2a81f2,2429,2,00:26:55.329,71,55,136,0.0,9,Clearance,209,Celta Vigo,7,From Goal Kick,218,Real Betis,,,['4a805b6f-36b9-42d8-80a8-cc946e08287d'],"[45.6, 55.1]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,True,,37.0,Head,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.329
580aad04-9607-42bf-93cf-566f06fd3f4d,2430,2,00:26:56.273,71,56,137,0.989949,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['3145f447-7c99-4ce0-8cef-b680538e1d88'],"[45.6, 54.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6630.0,Jorge Molina Vidal,24.737017,-0.10530013,3.0,High Pass,"[70.2, 52.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.273
3145f447-7c99-4ce0-8cef-b680538e1d88,2431,2,00:26:57.263,71,57,137,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['580aad04-9607-42bf-93cf-566f06fd3f4d'],"[70.2, 52.1]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.263
5e5b01dd-67d9-4df6-a541-b910d7c00f87,2432,2,00:26:57.263,71,57,137,1.433946,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['3145f447-7c99-4ce0-8cef-b680538e1d88', '4c2720df-5fab-48c2-a5c9-3423dc8c3ac5', '90e8b917-c4da-4c8f-9786-f6475ae3a7bb']","[70.2, 52.1]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,"[70.0, 53.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.263
90e8b917-c4da-4c8f-9786-f6475ae3a7bb,2433,2,00:26:57.280,71,57,137,1.558286,17,Pressure,218,Real Betis,1,Regular Play,209,Celta Vigo,,,"['4c2720df-5fab-48c2-a5c9-3423dc8c3ac5', '5e5b01dd-67d9-4df6-a541-b910d7c00f87']","[49.5, 30.5]",34728.0,Diego Alende López,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.28
4c2720df-5fab-48c2-a5c9-3423dc8c3ac5,2434,2,00:26:58.697,71,58,137,1.484286,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['7222a082-70fa-4607-a5f6-fe40e2d318fc', '90e8b917-c4da-4c8f-9786-f6475ae3a7bb']","[70.0, 53.2]",6630.0,Jorge Molina Vidal,21.0,Left Wing,6832.0,Rubén Castro Martín,13.5801325,0.93171346,1.0,Ground Pass,"[78.1, 64.1]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.6970000000001
7222a082-70fa-4607-a5f6-fe40e2d318fc,2435,2,00:27:00.181,72,0,137,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4c2720df-5fab-48c2-a5c9-3423dc8c3ac5'],"[78.1, 64.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.181
601a5a5d-ba61-4b35-9d7d-a932c3392752,2436,2,00:27:00.181,72,0,137,2.09746,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['69a3cf4e-5a24-4e75-9811-57caa24b6e60', '7222a082-70fa-4607-a5f6-fe40e2d318fc', 'f5f676e3-6ed5-4cd2-9e02-fa176300b360']","[78.1, 64.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,"[88.0, 73.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.181
f5f676e3-6ed5-4cd2-9e02-fa176300b360,2437,2,00:27:02.095,72,2,137,0.20748,17,Pressure,218,Real Betis,1,Regular Play,209,Celta Vigo,,,"['601a5a5d-ba61-4b35-9d7d-a932c3392752', '69a3cf4e-5a24-4e75-9811-57caa24b6e60']","[34.5, 11.7]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.095
69a3cf4e-5a24-4e75-9811-57caa24b6e60,2438,2,00:27:02.279,72,2,137,1.845891,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0b665920-5e6e-432d-ae9a-7f88b7528357', '26f75c5f-28cd-4a3f-b240-3fdd7c6fe2fb', 'f5f676e3-6ed5-4cd2-9e02-fa176300b360']","[88.0, 73.5]",6832.0,Rubén Castro Martín,23.0,Center Forward,6630.0,Jorge Molina Vidal,38.581085,-0.9921392,3.0,High Pass,"[109.1, 41.2]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.279
85fac946-e226-412e-bee4-e34d913ef92c,2439,2,00:27:03.970,72,3,137,0.318346,17,Pressure,218,Real Betis,1,Regular Play,218,Real Betis,,,['0b665920-5e6e-432d-ae9a-7f88b7528357'],"[107.4, 46.2]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.97
26f75c5f-28cd-4a3f-b240-3fdd7c6fe2fb,2440,2,00:27:04.125,72,4,137,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['69a3cf4e-5a24-4e75-9811-57caa24b6e60'],"[107.6, 44.4]",6630.0,Jorge Molina Vidal,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.125
0b665920-5e6e-432d-ae9a-7f88b7528357,2441,2,00:27:04.125,72,4,137,0.0,9,Clearance,218,Real Betis,1,Regular Play,209,Celta Vigo,,,"['69a3cf4e-5a24-4e75-9811-57caa24b6e60', '85fac946-e226-412e-bee4-e34d913ef92c']","[11.0, 38.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,True,,37.0,Head,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.125
0125b183-5748-4b80-b060-ca9487faddb5,2442,2,00:27:09.901,72,9,138,1.213858,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['302015b6-e4a0-43dd-92e3-7ca28ca901b8'],"[111.9, 80.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,6651.0,Joaquín Sánchez Rodríguez,14.052046,-2.8603604,2.0,Low Pass,"[98.4, 76.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.901
