id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,pass_no_touch,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_other,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_overrun,ball_recovery_offensive,foul_committed_advantage,foul_won_advantage,pass_cut_back,clearance_right_foot,foul_won_defensive,ball_recovery_recovery_failure,pass_through_ball,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,pass_miscommunication,pass_goal_assist,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,clearance_left_foot,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
16f834ad-ebff-4f3c-866d-8a5bb2d73fcf,1269,1,00:36:06.463,36,6,77,0.688228,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['4113d771-35b4-4460-a34b-83e3609ad6ba'],,"[31.6, 10.1]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6789.0,Mikel Balenziaga Oruesagasti,7.653757,-2.0753567,1.0,Ground Pass,"[27.9, 3.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.463,0.16000000000030923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9240598129859007
4113d771-35b4-4460-a34b-83e3609ad6ba,1270,1,00:36:07.151,36,7,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['16f834ad-ebff-4f3c-866d-8a5bb2d73fcf'],,"[27.9, 3.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.151,0.6879999999996471,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17142965420698886
d79a5039-57f6-4eb3-b25e-bd44f1f45e8a,1271,1,00:36:07.151,36,7,77,2.730503,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3a4aae9d-16f0-432b-b5df-52a3d14f9612'],,"[28.1, 2.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,32.3736,0.56744,3.0,High Pass,"[55.4, 20.2]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.151,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22977258169050485
3a4aae9d-16f0-432b-b5df-52a3d14f9612,1272,1,00:36:09.881,36,9,77,1.056455,30,Pass,215,Athletic Club,4,From Throw In,213,Sevilla,,,"['4acea5b4-5796-4247-b3a7-71cf3fb83460', 'd79a5039-57f6-4eb3-b25e-bd44f1f45e8a']",,"[64.7, 59.9]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,15.31176,0.6043055,3.0,High Pass,"[77.3, 68.6]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169.881,2.730000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6879392950815915
4acea5b4-5796-4247-b3a7-71cf3fb83460,1273,1,00:36:10.938,36,10,77,0.959144,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['3a4aae9d-16f0-432b-b5df-52a3d14f9612', 'b8189305-f943-4063-b204-78e828a8fb43']",,"[42.8, 11.5]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,6606.0,Javier Eraso Goñi,12.233151,0.569864,2.0,Low Pass,"[53.1, 18.1]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.938,1.0570000000002437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36140557267487716
13730805-ff06-4596-8c93-7aec644331db,1274,1,00:36:11.599,36,11,77,0.459578,17,Pressure,215,Athletic Club,4,From Throw In,213,Sevilla,,,"['6dd96794-33ea-457c-be83-7ea1eea728bd', 'b8189305-f943-4063-b204-78e828a8fb43', 'f76b4dca-4727-46c8-b808-1ba703a72315']",,"[65.2, 61.1]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.599,0.6610000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7533460497597063
b8189305-f943-4063-b204-78e828a8fb43,1275,1,00:36:11.897,36,11,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['13730805-ff06-4596-8c93-7aec644331db', '4acea5b4-5796-4247-b3a7-71cf3fb83460']",,"[53.1, 18.1]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.897,0.29799999999977445,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31568110019361906
6dd96794-33ea-457c-be83-7ea1eea728bd,1276,1,00:36:11.897,36,11,77,0.039999,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['13730805-ff06-4596-8c93-7aec644331db', 'b8189305-f943-4063-b204-78e828a8fb43', 'f76b4dca-4727-46c8-b808-1ba703a72315']",,"[53.1, 18.1]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[52.6, 18.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.897,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41162073507572006
f76b4dca-4727-46c8-b808-1ba703a72315,1277,1,00:36:11.937,36,11,77,0.974074,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['13730805-ff06-4596-8c93-7aec644331db', 'c72a95aa-ce78-4d49-a152-46cbbacca2d1']",,"[52.6, 18.6]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,6394.0,Aritz Aduriz Zubeldia,7.4027023,-0.90027475,2.0,Low Pass,"[57.2, 12.8]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.937,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7877094437059132
c72a95aa-ce78-4d49-a152-46cbbacca2d1,1278,1,00:36:12.911,36,12,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['f76b4dca-4727-46c8-b808-1ba703a72315'],,"[57.2, 12.8]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.911,0.9740000000001601,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.199229471634779
ac6887ee-4f55-4346-a70c-90cc46085fb8,1279,1,00:36:12.911,36,12,77,0.30344,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['22a9363b-ad5c-4a40-b30a-d39717dc7f71', 'c72a95aa-ce78-4d49-a152-46cbbacca2d1']",,"[57.2, 12.8]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[57.2, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.911,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04359409980986029
22a9363b-ad5c-4a40-b30a-d39717dc7f71,1280,1,00:36:13.214,36,13,77,1.111031,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['c902cc05-f472-4a3e-8775-20be35a2c634'],,"[57.2, 12.8]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6606.0,Javier Eraso Goñi,13.064838,1.0763365,1.0,Ground Pass,"[63.4, 24.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.214,0.3029999999998836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3022742635539645
c902cc05-f472-4a3e-8775-20be35a2c634,1281,1,00:36:14.326,36,14,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['22a9363b-ad5c-4a40-b30a-d39717dc7f71'],,"[63.4, 24.3]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.326,1.11200000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1379715583657105
fbce3f89-d502-4c4e-ad61-c3969798aa57,1282,1,00:36:14.326,36,14,77,0.207605,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['5d31c5ca-12d0-4e96-ab37-bbda6165074d', 'c902cc05-f472-4a3e-8775-20be35a2c634']",,"[63.4, 24.3]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[63.4, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.326,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22039415288990183
5d31c5ca-12d0-4e96-ab37-bbda6165074d,1283,1,00:36:14.533,36,14,77,3.002983,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2903ee7f-ce51-4945-945c-814ea95bcc35', 'ab5a3244-6951-4d6c-8a86-1350745bd157']",,"[63.4, 24.3]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,6393.0,Iñaki Williams Arthuer,35.14598,0.09117509,1.0,Ground Pass,"[98.4, 27.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.533,0.20699999999987995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24932348450323305
2903ee7f-ce51-4945-945c-814ea95bcc35,1284,1,00:36:17.536,36,17,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['5d31c5ca-12d0-4e96-ab37-bbda6165074d'],,"[92.0, 30.0]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.536,3.0030000000001564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6650768396254424
ab5a3244-6951-4d6c-8a86-1350745bd157,1285,1,00:36:17.536,36,17,77,0.0,23,Goal Keeper,215,Athletic Club,4,From Throw In,213,Sevilla,,,['5d31c5ca-12d0-4e96-ab37-bbda6165074d'],,"[21.7, 52.6]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,48.0,Clear,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.536,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.1911834070001912
c7f94114-419a-47ef-bbff-72c1f84dc11f,1286,1,00:36:22.350,36,22,77,0.0,2,Ball Recovery,215,Athletic Club,4,From Throw In,215,Athletic Club,,,,,"[32.0, 52.4]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.35,4.813999999999851,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8176178133227704
0293b47d-18b0-4c7d-b4cb-71b60fdc5881,1287,1,00:36:22.350,36,22,77,1.451864,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['c7f94114-419a-47ef-bbff-72c1f84dc11f', 'ffe59717-46bf-4490-b033-9e1a347ba67b']",,"[32.0, 52.4]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,,,,,,,,,,,,"[26.7, 52.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.35,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9956641321365401
ffe59717-46bf-4490-b033-9e1a347ba67b,1288,1,00:36:23.802,36,23,77,2.082866,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['dd9c949a-a099-4a7d-8f1f-2b9d73e42891'],,"[26.7, 52.4]",26087.0,Carlos Gurpegi Nausia,3.0,Right Center Back,6576.0,Gorka Iraizoz Moreno,15.781318,-2.3965313,1.0,Ground Pass,"[15.1, 41.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.802,1.4520000000002256,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8426680402609316
dd9c949a-a099-4a7d-8f1f-2b9d73e42891,1289,1,00:36:25.885,36,25,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ffe59717-46bf-4490-b033-9e1a347ba67b'],,"[15.1, 41.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.885,2.0830000000000837,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8537111664038165
5a2597a4-bf56-402b-8f09-967b76cdc75d,1290,1,00:36:25.885,36,25,77,0.737908,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['302cb1f8-107f-4aa0-9b98-288d0e539c46', 'dd9c949a-a099-4a7d-8f1f-2b9d73e42891']",,"[15.1, 41.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[15.1, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.885,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16808760629352226
302cb1f8-107f-4aa0-9b98-288d0e539c46,1291,1,00:36:26.623,36,26,77,1.829396,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['24b34ebd-90bc-4807-b8cc-4284606652b0'],,"[15.1, 41.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,4353.0,Aymeric Laporte,22.23016,-1.0890421,1.0,Ground Pass,"[25.4, 22.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.623,0.737999999999829,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.901572514593397
24b34ebd-90bc-4807-b8cc-4284606652b0,1292,1,00:36:28.452,36,28,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['302cb1f8-107f-4aa0-9b98-288d0e539c46'],,"[25.4, 22.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.452,1.8290000000001783,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5433562531210251
59e886a4-343f-4465-aa28-bbecca6fdc17,1293,1,00:36:28.452,36,28,77,5.242376,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['24b34ebd-90bc-4807-b8cc-4284606652b0', 'cf4b48e0-8db5-4508-8d20-8fc46cda3934']",,"[25.4, 22.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[50.1, 15.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.452,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21176287959474593
cf4b48e0-8db5-4508-8d20-8fc46cda3934,1294,1,00:36:33.695,36,33,77,1.087481,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['a09702b4-b316-46db-bbaa-e3e4379fe3af'],,"[50.1, 15.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,6789.0,Mikel Balenziaga Oruesagasti,13.70146,-1.5561988,1.0,Ground Pass,"[50.3, 1.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.695,5.242999999999938,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.374435758146225
a09702b4-b316-46db-bbaa-e3e4379fe3af,1295,1,00:36:34.782,36,34,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['cf4b48e0-8db5-4508-8d20-8fc46cda3934'],,"[50.3, 1.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.782,1.086999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48118771466766985
12711df7-5f15-4797-bf72-e03153d799ed,1296,1,00:36:34.782,36,34,77,1.958193,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['12be3750-b119-4a18-8870-d7a4ef660202', 'a09702b4-b316-46db-bbaa-e3e4379fe3af']",,"[50.3, 1.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[48.7, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.782,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6520526544086166
12be3750-b119-4a18-8870-d7a4ef660202,1297,1,00:36:36.740,36,36,77,3.374099,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['bf2be2d8-59f4-48b6-84ff-b9fccf856f5e'],,"[48.7, 4.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6576.0,Gorka Iraizoz Moreno,38.70013,2.6490514,1.0,Ground Pass,"[14.6, 22.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.74,1.957999999999629,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7317538512299686
bf2be2d8-59f4-48b6-84ff-b9fccf856f5e,1298,1,00:36:40.114,36,40,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['12be3750-b119-4a18-8870-d7a4ef660202'],,"[14.6, 22.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.114,3.374000000000251,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4484556034401581
84c67d03-a890-428d-b5fb-0475f29648fa,1299,1,00:36:40.114,36,40,77,13.342409,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['ad443b01-50b7-412e-97f1-d327bd768fa7', 'bf2be2d8-59f4-48b6-84ff-b9fccf856f5e']",,"[14.6, 22.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[14.8, 37.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.114,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10390607481406366
ad443b01-50b7-412e-97f1-d327bd768fa7,1300,1,00:36:53.457,36,53,77,3.248067,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0fafa61e-c68c-4778-ae76-d48ee010d38a'],,"[14.8, 37.1]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6394.0,Aritz Aduriz Zubeldia,50.57628,0.2804724,3.0,High Pass,"[63.4, 51.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.457,13.342999999999847,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5094444118226992
0fafa61e-c68c-4778-ae76-d48ee010d38a,1301,1,00:36:56.705,36,56,77,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ad443b01-50b7-412e-97f1-d327bd768fa7'],,"[63.4, 51.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.705,3.2480000000000473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33959225084359845
db4dcd55-d562-4a58-9493-fab82daf5879,1302,1,00:36:56.705,36,56,77,0.0,4,Duel,215,Athletic Club,4,From Throw In,213,Sevilla,,,['979afe12-cc3c-48d6-8396-941a4d9ae7dc'],,"[56.7, 29.0]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.705,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7330092786879621
979afe12-cc3c-48d6-8396-941a4d9ae7dc,1303,1,00:36:56.705,36,56,77,1.11521,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['c93009ff-f333-489a-9da7-49c9a134e7e6', 'db4dcd55-d562-4a58-9493-fab82daf5879']",,"[63.4, 51.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6606.0,Javier Eraso Goñi,8.271034,-0.25670832,3.0,High Pass,"[71.4, 49.0]",,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.705,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5128593449054194
