id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,pass_cut_back,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,ball_recovery_offensive,clearance_right_foot,pass_inswinging,pass_outswinging,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_deflected,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
48ea03a6-e955-4e80-a784-552b9c9b59b9,2700,2,00:29:53.078,74,53,151,0.265386,17,Pressure,207,Valencia,8,From Keeper,213,Sevilla,,,"['10b67bd0-bff9-431b-bfdb-eb51d58834cc', '8eda584a-72b6-46b9-8aeb-d6baaf1cc5e2', 'f96ee5ae-7408-42a4-9b58-ed77210a95f8']",,"[88.3, 72.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.078,1.6820000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3561909572148424
f96ee5ae-7408-42a4-9b58-ed77210a95f8,2701,2,00:29:53.088,74,53,151,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,"['48ea03a6-e955-4e80-a784-552b9c9b59b9', 'c3bff266-8d9c-48f0-8202-26fe8eb054f3']",,"[28.8, 7.8]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.088,0.009999999999990905,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9129749457513177
8eda584a-72b6-46b9-8aeb-d6baaf1cc5e2,2702,2,00:29:53.088,74,53,151,0.158614,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['10b67bd0-bff9-431b-bfdb-eb51d58834cc', '48ea03a6-e955-4e80-a784-552b9c9b59b9', 'f96ee5ae-7408-42a4-9b58-ed77210a95f8']",,"[28.8, 7.8]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[28.8, 6.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.088,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20674523682997625
10b67bd0-bff9-431b-bfdb-eb51d58834cc,2703,2,00:29:53.246,74,53,151,1.259641,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['48ea03a6-e955-4e80-a784-552b9c9b59b9', 'd37dcb4c-8248-4385-9608-62529376d284']",,"[28.8, 6.4]",6596.0,José Luis Gayà Peña,6.0,Left Back,4406.0,Aymen Abdennour,11.268097,2.1218698,1.0,Ground Pass,"[22.9, 16.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.246,0.15800000000012915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8270168133134799
d37dcb4c-8248-4385-9608-62529376d284,2704,2,00:29:54.506,74,54,151,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['10b67bd0-bff9-431b-bfdb-eb51d58834cc'],,"[22.9, 16.0]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.506,1.259999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44181974706250504
1073499c-7f35-4e4b-baf9-50c87522778f,2705,2,00:29:54.506,74,54,151,1.326826,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['02251658-7f62-4ee9-8df2-c4e42b108815', '633679cb-1f59-404b-9978-4fbe00e8ff64', 'd37dcb4c-8248-4385-9608-62529376d284']",,"[22.9, 16.0]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[22.6, 18.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.506,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8186026511018452
633679cb-1f59-404b-9978-4fbe00e8ff64,2706,2,00:29:54.653,74,54,151,1.326257,17,Pressure,207,Valencia,8,From Keeper,213,Sevilla,,,"['02251658-7f62-4ee9-8df2-c4e42b108815', '1073499c-7f35-4e4b-baf9-50c87522778f']",,"[93.4, 67.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.653,0.14699999999993452,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.626287225380529
02251658-7f62-4ee9-8df2-c4e42b108815,2707,2,00:29:55.833,74,55,151,2.330722,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['081e6e1d-0128-4732-89c4-125be858e938', '633679cb-1f59-404b-9978-4fbe00e8ff64']",,"[22.6, 18.3]",4406.0,Aymen Abdennour,5.0,Left Center Back,3240.0,Mathew Ryan,22.122612,2.1989279,1.0,Ground Pass,"[9.6, 36.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.833,1.1800000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.29637485307571976
081e6e1d-0128-4732-89c4-125be858e938,2708,2,00:29:58.164,74,58,151,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['02251658-7f62-4ee9-8df2-c4e42b108815'],,"[9.6, 36.2]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.164,2.3309999999999036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2954136303455255
fc90ed03-e1fc-4664-a8e4-04a8448a130a,2709,2,00:29:58.164,74,58,151,0.85568,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['081e6e1d-0128-4732-89c4-125be858e938', 'd4e90217-eed7-47f9-8037-beccddf28b49', 'fd9b61bf-28f1-4ab3-a3a6-1d9e3683b8b6']",,"[9.6, 36.2]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,"[9.3, 40.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.164,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3917022770422407
fd9b61bf-28f1-4ab3-a3a6-1d9e3683b8b6,2710,2,00:29:58.380,74,58,151,0.992148,17,Pressure,207,Valencia,8,From Keeper,213,Sevilla,,,"['d4e90217-eed7-47f9-8037-beccddf28b49', 'fc90ed03-e1fc-4664-a8e4-04a8448a130a']",,"[106.4, 47.1]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.38,0.21600000000012187,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8413020414468784
d4e90217-eed7-47f9-8037-beccddf28b49,2711,2,00:29:59.019,74,59,151,3.368989,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['8cac4f7c-93c7-4060-9355-43a26a9887e9', 'fd9b61bf-28f1-4ab3-a3a6-1d9e3683b8b6']",,"[9.3, 40.3]",3240.0,Mathew Ryan,1.0,Goalkeeper,18724.0,Sofiane Feghouli,54.394577,0.48584792,3.0,High Pass,"[57.4, 65.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.019,0.6389999999998963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6194976546335974
8cac4f7c-93c7-4060-9355-43a26a9887e9,2712,2,00:30:02.388,75,2,151,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['d4e90217-eed7-47f9-8037-beccddf28b49'],,"[57.4, 65.7]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.388,3.3689999999999145,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8871125484129635
35282b99-c046-489c-9649-0f9f45c681e1,2713,2,00:30:02.468,75,2,151,0.032094,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['94cbe328-3b7d-40be-9040-1462f63e3895', 'fba27548-aff6-4b8d-bfcd-8326f80a9069']",,"[55.6, 66.6]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,23.239836,-0.88597506,3.0,High Pass,"[70.3, 48.6]",,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.468,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4598947961517257
fba27548-aff6-4b8d-bfcd-8326f80a9069,2714,2,00:30:02.468,75,2,151,0.0,4,Duel,207,Valencia,8,From Keeper,213,Sevilla,,,['35282b99-c046-489c-9649-0f9f45c681e1'],,"[64.5, 13.5]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.468,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49091367403722497
94cbe328-3b7d-40be-9040-1462f63e3895,2715,2,00:30:02.500,75,2,151,0.0,6,Block,207,Valencia,8,From Keeper,213,Sevilla,,,['35282b99-c046-489c-9649-0f9f45c681e1'],,"[49.8, 31.5]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.5,0.03199999999992542,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6972414701176207
de636ccf-f440-4bb2-aa2a-7d1ccbc60cf1,2716,2,00:30:04.372,75,4,151,0.710648,17,Pressure,207,Valencia,8,From Keeper,207,Valencia,,,"['a1d4ebb3-54a4-476b-ae13-58fd71298924', 'f81a3414-7025-41a4-88e7-2b1d6632aa5d']",,"[67.7, 48.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.372,1.872000000000071,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9378026211680343
a1d4ebb3-54a4-476b-ae13-58fd71298924,2717,2,00:30:04.754,75,4,152,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['de636ccf-f440-4bb2-aa2a-7d1ccbc60cf1'],,"[48.9, 31.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.754,0.38199999999983447,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46589855856811857
f81a3414-7025-41a4-88e7-2b1d6632aa5d,2718,2,00:30:04.754,75,4,152,1.218363,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a1d4ebb3-54a4-476b-ae13-58fd71298924', 'ab0308fc-ef6a-4d4f-9a4b-de5c051f3e21', 'de636ccf-f440-4bb2-aa2a-7d1ccbc60cf1']",,"[48.9, 31.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[49.2, 31.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.754,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6678944187075873
ab0308fc-ef6a-4d4f-9a4b-de5c051f3e21,2719,2,00:30:05.972,75,5,152,0.825655,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['6c3c41c6-b5a2-4d88-a441-c9f2c17c7a26'],,"[49.2, 31.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6718.0,Sergio Escudero Palomo,18.725918,-1.4153049,1.0,Ground Pass,"[52.1, 12.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.972,1.2180000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.774182726938842
6c3c41c6-b5a2-4d88-a441-c9f2c17c7a26,2720,2,00:30:06.798,75,6,152,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ab0308fc-ef6a-4d4f-9a4b-de5c051f3e21'],,"[52.1, 12.8]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.798,0.8260000000000218,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.475845113400605
98b26eba-e9f4-4212-b7cd-da0cdbcf5ced,2721,2,00:30:06.798,75,6,152,4.934574,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3f5080e7-a546-4525-86b3-b8ef06eb9c51', '6ac2dcf6-719d-4642-8d8e-2a4d1ce818dd', '6c3c41c6-b5a2-4d88-a441-c9f2c17c7a26']",,"[52.1, 12.8]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,"[73.2, 6.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.798,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7004799092575414
6ac2dcf6-719d-4642-8d8e-2a4d1ce818dd,2722,2,00:30:10.499,75,10,152,1.148917,17,Pressure,213,Sevilla,1,Regular Play,207,Valencia,,,['98b26eba-e9f4-4212-b7cd-da0cdbcf5ced'],,"[52.4, 68.7]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.499,3.701000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9312392460508085
bf3caac3-e18b-48f8-acd5-2aafc6284e7b,2723,2,00:30:11.732,75,11,152,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,207,Valencia,,,['3f5080e7-a546-4525-86b3-b8ef06eb9c51'],,"[46.9, 73.9]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.732,1.2329999999999472,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.737507489704554
3f5080e7-a546-4525-86b3-b8ef06eb9c51,2724,2,00:30:11.732,75,11,152,0.0,21,Foul Won,213,Sevilla,1,Regular Play,213,Sevilla,,,['bf3caac3-e18b-48f8-acd5-2aafc6284e7b'],,"[73.2, 6.2]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.732,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7414433447287802
1560d998-dc65-490d-bcd6-25655b2c6634,2725,2,00:30:18.708,75,18,153,1.839996,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['59ce7f41-ddb6-45e0-b1d5-8433a3020e98'],True,"[71.4, 10.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,13.0,Right Center Midfield,5504.0,Éver Maximiliano David Banega,18.852057,1.6451272,1.0,Ground Pass,"[70.0, 29.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.708,6.976000000000113,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08900192458431366
59ce7f41-ddb6-45e0-b1d5-8433a3020e98,2726,2,00:30:20.548,75,20,153,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['1560d998-dc65-490d-bcd6-25655b2c6634'],,"[70.0, 29.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.548,1.8399999999999181,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32054897183315556
5afcc14c-ca64-4ca5-b9ab-3767d5e3c913,2727,2,00:30:22.890,75,22,153,0.669029,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['2405e84d-84ea-4bbd-8fb1-4b6f8b7c57de'],,"[76.9, 30.9]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,14.731259,-1.7482212,1.0,Ground Pass,"[74.3, 16.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.89,2.3420000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9776650324195784
2405e84d-84ea-4bbd-8fb1-4b6f8b7c57de,2728,2,00:30:23.560,75,23,153,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['5afcc14c-ca64-4ca5-b9ab-3767d5e3c913'],,"[74.3, 16.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.56,0.6699999999998454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1400526651226539
94c09ee8-323c-4ad9-aeec-8558f49e1c3b,2729,2,00:30:23.560,75,23,153,1.300438,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['2405e84d-84ea-4bbd-8fb1-4b6f8b7c57de', 'da8d285a-59c1-4b9d-974f-a2fa1fa7298e']",,"[74.3, 16.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,13.0,Right Center Midfield,,,,,,,,,,,,"[76.2, 17.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.56,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9584090288748286
da8d285a-59c1-4b9d-974f-a2fa1fa7298e,2730,2,00:30:24.860,75,24,153,1.020206,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['5898195d-5ea1-41e7-9786-31fabc06d5c0'],,"[76.2, 17.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,13.0,Right Center Midfield,6718.0,Sergio Escudero Palomo,13.194695,-2.0174963,1.0,Ground Pass,"[70.5, 5.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.86,1.2999999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22154500385437415
5898195d-5ea1-41e7-9786-31fabc06d5c0,2731,2,00:30:25.880,75,25,153,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['da8d285a-59c1-4b9d-974f-a2fa1fa7298e'],,"[70.5, 5.2]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.88,1.0200000000002092,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7944827526676894
6979fb86-0f49-4767-a8d6-e1d0b7e6925d,2732,2,00:30:25.880,75,25,153,1.19552,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['143ce676-f71f-46b2-b0e5-53430a9e58ed', '5898195d-5ea1-41e7-9786-31fabc06d5c0']",,"[70.5, 5.2]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,"[70.2, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.88,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14567326796624458
143ce676-f71f-46b2-b0e5-53430a9e58ed,2733,2,00:30:27.076,75,27,153,1.81773,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['73f4d5c9-a30e-4d8f-8eac-be615fcfb44a'],,"[70.2, 8.0]",6718.0,Sergio Escudero Palomo,6.0,Left Back,10476.0,Timothée Kolodziejczak,25.700195,2.8616896,1.0,Ground Pass,"[45.5, 15.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.076,1.1959999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6197767655453571
73f4d5c9-a30e-4d8f-8eac-be615fcfb44a,2734,2,00:30:28.893,75,28,153,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['143ce676-f71f-46b2-b0e5-53430a9e58ed'],,"[45.5, 15.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.893,1.8170000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09623659991419942
