id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,clearance_head,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_cross,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,foul_committed_advantage,foul_won_defensive,foul_won_advantage,pass_cut_back,pass_technique_id,pass_technique_name,pass_through_ball,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_deflected,block_deflection,pass_outswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,clearance_other,block_offensive,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ab7daa56-aa75-4798-94f8-cecf7e8c5907,2361,2,00:22:49.755,67,49,157,6.68073,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['3fcf25c5-8e5a-44d3-96b9-f265ccf43703', '63cd6c7e-408b-4091-8532-e9df94663b4d', 'dda4fbae-87c1-40b3-b490-d2fc49140db4']","[75.8, 76.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[66.7, 58.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.755,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5896118663646895
63cd6c7e-408b-4091-8532-e9df94663b4d,2362,2,00:22:54.356,67,54,157,0.787611,17,Pressure,210,Real Sociedad,4,From Throw In,322,Eibar,,,['ab7daa56-aa75-4798-94f8-cecf7e8c5907'],"[48.8, 10.9]",6776.0,David Juncà Reñé,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.356,4.600999999999885,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9336118403746236
3fcf25c5-8e5a-44d3-96b9-f265ccf43703,2363,2,00:22:56.436,67,56,157,1.670222,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['251449ce-8fcf-4a20-bbe5-49b808557219'],"[66.7, 58.8]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6633.0,Markel Bergara Larrañaga,10.83005,-2.071617,1.0,Ground Pass,"[61.5, 49.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.436,2.0799999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12892604978314148
251449ce-8fcf-4a20-bbe5-49b808557219,2364,2,00:22:58.106,67,58,157,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['3fcf25c5-8e5a-44d3-96b9-f265ccf43703'],"[61.5, 49.3]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.106,1.6700000000000728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6471366753644807
a781012e-d042-4f8a-ab1f-dc3e5f07ec1f,2365,2,00:22:58.106,67,58,157,0.730836,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['251449ce-8fcf-4a20-bbe5-49b808557219', '5e397672-bfc7-4762-a8cc-f4dc9d245a1d']","[61.5, 49.3]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,"[61.5, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.106,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12883995875761345
5e397672-bfc7-4762-a8cc-f4dc9d245a1d,2366,2,00:22:58.837,67,58,157,2.434495,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['2a6d9f8f-2c7a-4d3f-9521-985c4192a5c9'],"[61.5, 49.3]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,3023.0,Yuri Berchiche Izeta,43.817005,-1.1674029,2.0,Low Pass,"[78.7, 9.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.837,0.7309999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4512111166613607
2a6d9f8f-2c7a-4d3f-9521-985c4192a5c9,2367,2,00:23:01.271,68,1,157,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['5e397672-bfc7-4762-a8cc-f4dc9d245a1d'],"[78.7, 9.0]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.271,2.433999999999969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8873624757767952
e03f823e-f2ba-4bc8-b20b-59f8118337e5,2368,2,00:23:01.271,68,1,157,2.32422,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['2a6d9f8f-2c7a-4d3f-9521-985c4192a5c9', '7e1e08a0-9839-4f87-80bc-dd97e18bec85', '8ce445be-9cb3-4252-9c42-bf75af5ba4de']","[78.7, 9.0]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[78.3, 9.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.271,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2606490145694038
7e1e08a0-9839-4f87-80bc-dd97e18bec85,2369,2,00:23:03.012,68,3,157,0.464414,17,Pressure,210,Real Sociedad,4,From Throw In,322,Eibar,,,['e03f823e-f2ba-4bc8-b20b-59f8118337e5'],"[41.4, 71.1]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.012,1.7409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6220655684311861
8ce445be-9cb3-4252-9c42-bf75af5ba4de,2370,2,00:23:03.595,68,3,157,0.842949,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['17ee5fc0-d32e-4758-91c1-a8d57f45e125'],"[78.3, 9.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6685.0,Mikel Oyarzabal Ugarte,7.4431176,1.0349851,1.0,Ground Pass,"[82.1, 15.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.595,0.5830000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15453108124396375
e54ddc76-7e1c-4285-9c05-b2679d638b20,2371,2,00:23:04.192,68,4,157,0.31396,17,Pressure,210,Real Sociedad,4,From Throw In,322,Eibar,,,"['17ee5fc0-d32e-4758-91c1-a8d57f45e125', 'a0fd7c14-f4df-456c-ae70-fac205f7a669']","[38.2, 64.0]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.192,0.59699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7939328334289982
17ee5fc0-d32e-4758-91c1-a8d57f45e125,2372,2,00:23:04.438,68,4,157,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['8ce445be-9cb3-4252-9c42-bf75af5ba4de', 'e54ddc76-7e1c-4285-9c05-b2679d638b20']","[82.1, 15.6]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.438,0.2460000000000946,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6121156318200545
a0fd7c14-f4df-456c-ae70-fac205f7a669,2373,2,00:23:04.438,68,4,157,0.0,38,Miscontrol,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e54ddc76-7e1c-4285-9c05-b2679d638b20'],"[81.9, 16.1]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.438,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3051976355933289
f5c3e4dd-9142-4641-a6c8-0dd04e03c36e,2374,2,00:23:05.706,68,5,157,0.198543,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[82.6, 14.0]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.706,1.2679999999998017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.327942034754812
5aa93955-5202-4908-90c1-5df6bff4e0d9,2375,2,00:23:05.968,68,5,158,0.989209,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['e53e70ec-4f09-4fbf-a3f3-0143e6b101f4'],"[37.5, 67.7]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,6699.0,Ander Capa Rodríguez,10.18332,-2.5236263,1.0,Ground Pass,"[29.2, 61.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.968,0.262000000000171,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21290727994925807
e53e70ec-4f09-4fbf-a3f3-0143e6b101f4,2376,2,00:23:06.958,68,6,158,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['5aa93955-5202-4908-90c1-5df6bff4e0d9'],"[29.2, 61.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.958,0.9900000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3778366545619436
c0c5749b-bb54-4901-ba23-75b280dc9926,2377,2,00:23:06.958,68,6,158,0.737897,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['b56874fe-5dc8-4e8e-b1b8-ffd7028dfc33'],"[29.2, 61.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6712.0,Gonzalo Escalante,7.9075913,-0.22964244,1.0,Ground Pass,"[36.9, 60.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.958,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7671286853299926
47a7be3e-bf1b-4af9-9740-ed1fac9d9a61,2378,2,00:23:07.695,68,7,158,0.458931,17,Pressure,322,Eibar,1,Regular Play,210,Real Sociedad,,,"['75f7f7ac-a084-4f8d-9d03-ebce5e7f59c4', 'b56874fe-5dc8-4e8e-b1b8-ffd7028dfc33']","[83.0, 20.3]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.695,0.7369999999998527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25889813653082183
b56874fe-5dc8-4e8e-b1b8-ffd7028dfc33,2379,2,00:23:07.696,68,7,158,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,"['47a7be3e-bf1b-4af9-9740-ed1fac9d9a61', 'c0c5749b-bb54-4901-ba23-75b280dc9926']","[36.9, 60.0]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.696,0.0009999999999763531,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5704587726393157
75f7f7ac-a084-4f8d-9d03-ebce5e7f59c4,2380,2,00:23:07.696,68,7,158,0.649262,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['47a7be3e-bf1b-4af9-9740-ed1fac9d9a61', '89655de0-bf86-405c-baf0-4c82e98c856b', 'b56874fe-5dc8-4e8e-b1b8-ffd7028dfc33']","[36.9, 60.0]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,"[37.1, 59.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.696,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5445728721027827
89655de0-bf86-405c-baf0-4c82e98c856b,2381,2,00:23:08.345,68,8,158,0.989154,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['27eb844f-20ab-4f84-96bc-d6d52946b7d4', '570c2c7e-c6ed-458e-9b2f-38d378ad8146']","[37.1, 59.8]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,6566.0,Borja González Tomás,11.884864,-0.5389765,1.0,Ground Pass,"[47.3, 53.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.345,0.6490000000001146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10355617075156887
570c2c7e-c6ed-458e-9b2f-38d378ad8146,2382,2,00:23:09.334,68,9,158,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['89655de0-bf86-405c-baf0-4c82e98c856b'],"[47.5, 53.2]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.334,0.9890000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3839562930428926
27eb844f-20ab-4f84-96bc-d6d52946b7d4,2383,2,00:23:09.334,68,9,158,0.0,10,Interception,322,Eibar,1,Regular Play,210,Real Sociedad,,,['89655de0-bf86-405c-baf0-4c82e98c856b'],"[72.8, 26.4]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.334,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8847587619633909
5a59f67f-1dad-466b-b197-6fccb2abdefe,2384,2,00:23:10.427,68,10,159,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[73.1, 26.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.427,1.0929999999998472,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11602747899423105
4d30c146-6641-4d90-8185-a9fb7dc3fba2,2385,2,00:23:10.427,68,10,159,0.672932,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5a59f67f-1dad-466b-b197-6fccb2abdefe', '645fe0fb-3dd3-4c98-bcb1-77d34373f40b', 'b8f1a5d4-ef39-4d59-8079-0579f65cdedb']","[73.1, 26.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,"[79.8, 22.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.427,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33892758584231364
645fe0fb-3dd3-4c98-bcb1-77d34373f40b,2386,2,00:23:11.033,68,11,159,0.977818,17,Pressure,210,Real Sociedad,1,Regular Play,322,Eibar,,,"['4d30c146-6641-4d90-8185-a9fb7dc3fba2', '5d23998a-7308-417d-a016-9437fea9c55f', 'b8f1a5d4-ef39-4d59-8079-0579f65cdedb']","[42.1, 58.2]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.033,0.6059999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2253348774494135
b8f1a5d4-ef39-4d59-8079-0579f65cdedb,2387,2,00:23:11.100,68,11,159,0.0,38,Miscontrol,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['645fe0fb-3dd3-4c98-bcb1-77d34373f40b'],"[79.8, 22.8]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.1,0.06700000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7870827030654284
5d23998a-7308-417d-a016-9437fea9c55f,2388,2,00:23:11.411,68,11,159,0.455712,17,Pressure,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['645fe0fb-3dd3-4c98-bcb1-77d34373f40b'],"[85.3, 20.0]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.411,0.31100000000014916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8686038125471086
1cd3283c-224c-436b-a9b7-f55f9575e2fc,2389,2,00:23:13.745,68,13,159,0.0,22,Foul Committed,210,Real Sociedad,1,Regular Play,322,Eibar,,,['67b73df5-d32c-4f2d-8532-96ac803d3ad3'],"[34.3, 60.5]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,1393.745,2.3339999999998327,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04621346811093263
67b73df5-d32c-4f2d-8532-96ac803d3ad3,2390,2,00:23:13.745,68,13,159,0.0,21,Foul Won,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1cd3283c-224c-436b-a9b7-f55f9575e2fc'],"[85.8, 19.6]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1393.745,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6583978724549395
cbecfb1c-e098-4c48-a98a-4546728c8686,2391,2,00:23:59.314,68,59,160,1.677284,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['7dc23ce0-8778-4caa-8b39-bb879d412a1b'],"[79.7, 19.4]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6633.0,Markel Bergara Larrañaga,37.24849,0.59247017,3.0,High Pass,"[110.6, 40.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,8982717f-0479-49a5-86d2-dd8e72887e89,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.314,45.56900000000019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7298985389761703
7dc23ce0-8778-4caa-8b39-bb879d412a1b,2392,2,00:24:00.975,69,0,160,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['cbecfb1c-e098-4c48-a98a-4546728c8686'],"[110.6, 40.2]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.975,1.6609999999998308,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8565365469528132
7ebc8ecf-9be3-40de-b7ac-3481ba2472c4,2393,2,00:24:00.975,69,0,160,0.0,4,Duel,210,Real Sociedad,3,From Free Kick,322,Eibar,,,['8982717f-0479-49a5-86d2-dd8e72887e89'],"[5.2, 39.6]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.975,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9622934621255664
