id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_technique_id,pass_technique_name,pass_through_ball,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,block_deflection,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,pass_inswinging,shot_one_on_one,foul_committed_advantage,foul_won_advantage,pass_miscommunication,clearance_aerial_won,pass_goal_assist,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,dribble_overrun,clearance_left_foot,foul_won_defensive,pass_cut_back,pass_outswinging,shot_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,foul_committed_type_id,foul_committed_type_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c418c5e5-7cf7-4887-946b-1154a859a617,3353,2,00:39:22.448,84,22,172,1.3052,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['a304e57f-db14-4efa-8aa9-58a31249cb66', 'aec49b45-f52b-4d9d-a00b-820fd8f67a05']","[105.6, 57.7]",8522.0,Armindo Tué Na Bangna,24.0,Left Center Forward,6770.0,Esteban Félix Granero Molina,11.803813,-3.1161745,1.0,Ground Pass,"[93.8, 57.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.448,0.40299999999979264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.28293532061479354
aec49b45-f52b-4d9d-a00b-820fd8f67a05,3354,2,00:39:23.753,84,23,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['c418c5e5-7cf7-4887-946b-1154a859a617'],"[93.8, 57.4]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.753,1.305000000000291,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.017295659031191457
fb42465c-9091-4baf-9abe-79c154c9a256,3355,2,00:39:23.753,84,23,172,0.08,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['4252337f-5025-4f0f-8caa-9a8d93e033d5', 'aec49b45-f52b-4d9d-a00b-820fd8f67a05']","[93.8, 57.4]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,"[88.2, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.753,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3024768713899424
4252337f-5025-4f0f-8caa-9a8d93e033d5,3356,2,00:39:23.833,84,23,172,1.9234,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['23de1e9b-f33b-414f-b15e-7c23cd6e6e37'],"[88.2, 58.1]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,6690.0,Xabier Prieto Argarate,17.532825,1.0049419,1.0,Ground Pass,"[97.6, 72.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.833,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8714863142826401
23de1e9b-f33b-414f-b15e-7c23cd6e6e37,3357,2,00:39:25.756,84,25,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['4252337f-5025-4f0f-8caa-9a8d93e033d5'],"[97.6, 72.9]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.756,1.9229999999997744,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5368970984284789
c2052621-b16b-434c-a6b6-1a718c24d54e,3358,2,00:39:25.756,84,25,172,3.1231,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['23de1e9b-f33b-414f-b15e-7c23cd6e6e37', '8e80fc90-e592-42cb-889f-d836698cf9da']","[97.6, 72.9]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,"[95.5, 55.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.756,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6601193320353229
8e80fc90-e592-42cb-889f-d836698cf9da,3359,2,00:39:28.879,84,28,172,2.5048,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['2541b6fb-d965-4dfa-a996-2d1e96fb8486'],"[95.5, 55.3]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,10754.0,Héctor Hernández Ortega,39.624363,-1.2418631,3.0,High Pass,"[108.3, 17.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.879,3.1230000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8083384182219109
2541b6fb-d965-4dfa-a996-2d1e96fb8486,3360,2,00:39:31.384,84,31,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['8e80fc90-e592-42cb-889f-d836698cf9da'],"[108.3, 17.8]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.384,2.505000000000109,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9970532057504723
87f98204-dea6-4086-a975-59db62b369b0,3361,2,00:39:31.384,84,31,172,2.6065,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['2541b6fb-d965-4dfa-a996-2d1e96fb8486', '5145839d-d13a-4464-ad91-22e18a1bdd26']","[108.3, 17.8]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,,,,,,,,,,,,"[104.6, 23.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.384,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.028066325305911355
5145839d-d13a-4464-ad91-22e18a1bdd26,3362,2,00:39:33.991,84,33,172,0.0,14,Dribble,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['2e418455-598d-4688-8a43-990192aa86e9'],"[104.6, 23.4]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.991,2.606999999999971,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9792151188597668
2e418455-598d-4688-8a43-990192aa86e9,3363,2,00:39:33.991,84,33,172,0.0,4,Duel,210,Real Sociedad,2,From Corner,217,Barcelona,,,['5145839d-d13a-4464-ad91-22e18a1bdd26'],"[15.5, 56.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.991,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9154213720182844
34265bf4-0b28-493c-a01d-db6efdce2d64,3364,2,00:39:35.922,84,35,172,0.0,33,50/50,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['4e566e58-de46-4af5-bdd1-73239727e331'],"[93.2, 21.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lost,,,,2375.922,1.93100000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48790976978300526
4e566e58-de46-4af5-bdd1-73239727e331,3365,2,00:39:35.922,84,35,172,0.0,33,50/50,210,Real Sociedad,2,From Corner,217,Barcelona,,,['34265bf4-0b28-493c-a01d-db6efdce2d64'],"[26.9, 58.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Success To Opposition,,,,2375.922,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3839421387209976
9ee986fe-64fd-459a-98ad-7b08e2f8dbdf,3366,2,00:39:36.562,84,36,172,0.624152,17,Pressure,210,Real Sociedad,2,From Corner,217,Barcelona,,,['56dae47c-92f7-4f3f-8f2d-4addc914fa39'],"[21.4, 52.4]",22102.0,Adriano Correia Claro,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.562,0.6399999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.34049103059733354
56dae47c-92f7-4f3f-8f2d-4addc914fa39,3367,2,00:39:36.851,84,36,172,2.263059,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['256852d9-bc3a-4e9d-bc5d-30d59897ae75', '9ee986fe-64fd-459a-98ad-7b08e2f8dbdf']","[94.0, 27.8]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,6665.0,Íñigo Martínez Berridi,23.304077,-3.0470479,1.0,Ground Pass,"[70.8, 25.6]",38.0,Left Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.851,0.28900000000021464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24192375563586732
256852d9-bc3a-4e9d-bc5d-30d59897ae75,3368,2,00:39:39.114,84,39,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['56dae47c-92f7-4f3f-8f2d-4addc914fa39'],"[70.8, 25.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.114,2.26299999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5178062340175331
448bac8a-6acc-401a-9252-da6adca66b6e,3369,2,00:39:39.114,84,39,172,1.422593,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['22d77898-ad86-44ec-9f28-6561b7799d1f', '256852d9-bc3a-4e9d-bc5d-30d59897ae75']","[70.8, 25.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[72.3, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.114,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6685610555264739
22d77898-ad86-44ec-9f28-6561b7799d1f,3370,2,00:39:40.537,84,40,172,1.866534,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['4c139a97-9305-43c1-b627-1b1075f87a83'],"[72.3, 23.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,3023.0,Yuri Berchiche Izeta,24.005207,-0.94812554,1.0,Ground Pass,"[86.3, 4.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.537,1.4229999999997744,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.054195881384638045
4c139a97-9305-43c1-b627-1b1075f87a83,3371,2,00:39:42.403,84,42,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['22d77898-ad86-44ec-9f28-6561b7799d1f'],"[86.3, 4.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.403,1.8659999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6695131234987018
1c5a8c5b-3fab-41bc-bc24-6e6e3ebf6464,3372,2,00:39:42.403,84,42,172,1.719866,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['4c139a97-9305-43c1-b627-1b1075f87a83', 'ce5bfc54-0dae-495b-8a0b-a3c1a610935c']","[86.3, 4.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[91.4, 4.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.403,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13740160791785538
ce5bfc54-0dae-495b-8a0b-a3c1a610935c,3373,2,00:39:44.123,84,44,172,0.6638,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['29ab8486-5d04-406c-8c31-cab7ea2a2bad'],"[91.4, 4.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,10754.0,Héctor Hernández Ortega,16.591866,1.1017579,1.0,Ground Pass,"[98.9, 19.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.123,1.7200000000002547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9421127665732932
29ab8486-5d04-406c-8c31-cab7ea2a2bad,3374,2,00:39:44.787,84,44,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['ce5bfc54-0dae-495b-8a0b-a3c1a610935c'],"[98.9, 19.1]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.787,0.6639999999997599,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5143083060447746
3dc1b64e-c2f9-48bf-a7e8-0c603fb190bb,3375,2,00:39:44.787,84,44,172,0.040000003,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['0138328c-34de-479d-a876-eeebb15ea882', '29ab8486-5d04-406c-8c31-cab7ea2a2bad']","[98.9, 19.1]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,,,,,,,,,,,,"[98.9, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.787,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2247398707680529
0138328c-34de-479d-a876-eeebb15ea882,3376,2,00:39:44.827,84,44,172,0.964118,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['683bcc23-6e94-4086-a04f-581c0596fbaa'],"[98.9, 19.1]",10754.0,Héctor Hernández Ortega,16.0,Left Midfield,3023.0,Yuri Berchiche Izeta,15.357409,-1.8410461,1.0,Ground Pass,"[94.8, 4.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.827,0.04000000000041837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7392223074386425
683bcc23-6e94-4086-a04f-581c0596fbaa,3377,2,00:39:45.791,84,45,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['0138328c-34de-479d-a876-eeebb15ea882'],"[94.8, 4.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.791,0.9639999999999418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2958298011400001
757f307e-0651-4cdf-903f-6dc476e72816,3378,2,00:39:45.791,84,45,172,0.677142,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['5fa7c7d1-e809-4e8b-b138-b6c34d02ea1d', '683bcc23-6e94-4086-a04f-581c0596fbaa']","[94.8, 4.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[94.8, 4.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.791,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8604099478015762
5fa7c7d1-e809-4e8b-b138-b6c34d02ea1d,3379,2,00:39:46.468,84,46,172,1.261017,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['12fd9b22-6f73-45a9-8bb3-4d54e997136b'],"[94.8, 4.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6770.0,Esteban Félix Granero Molina,15.472879,1.9272977,1.0,Ground Pass,"[89.4, 18.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.468,0.6769999999996799,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34078839075120426
12fd9b22-6f73-45a9-8bb3-4d54e997136b,3380,2,00:39:47.729,84,47,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['5fa7c7d1-e809-4e8b-b138-b6c34d02ea1d'],"[89.4, 18.8]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.729,1.2609999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8895661836727511
0adcfedd-a92a-45ab-a4ba-bf9a7e6981d7,3381,2,00:39:47.729,84,47,172,1.611023,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['12fd9b22-6f73-45a9-8bb3-4d54e997136b', '1febce9f-0e2b-47d3-851f-0ffaccff7370']","[89.4, 18.8]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,"[90.1, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.729,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7104030654328929
1febce9f-0e2b-47d3-851f-0ffaccff7370,3382,2,00:39:49.340,84,49,172,0.987426,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['0263c626-6986-4097-8944-fbd73342b101'],"[90.1, 18.1]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,6899.0,Rubén Pardo Gutiérrez,15.384732,2.0431647,1.0,Ground Pass,"[83.1, 31.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.34,1.611000000000331,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.49964700293465447
0263c626-6986-4097-8944-fbd73342b101,3383,2,00:39:50.328,84,50,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['1febce9f-0e2b-47d3-851f-0ffaccff7370'],"[83.1, 31.8]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.328,0.987999999999829,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42251740962808726
8c941340-60d6-4ec7-9823-732777b14c76,3384,2,00:39:50.328,84,50,172,1.262274,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['0263c626-6986-4097-8944-fbd73342b101', '8ad82ba3-9bf6-47f0-b1c0-83c3b2b4b12f']","[83.1, 31.8]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,,,,,,,,,,,,"[82.9, 33.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.328,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.958162830565231
8ad82ba3-9bf6-47f0-b1c0-83c3b2b4b12f,3385,2,00:39:51.590,84,51,172,1.139046,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['30fa0142-f7f0-49b3-ba38-713128040551'],"[82.9, 33.1]",6899.0,Rubén Pardo Gutiérrez,13.0,Right Center Midfield,6690.0,Xabier Prieto Argarate,20.975462,1.041006,1.0,Ground Pass,"[93.5, 51.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.59,1.262000000000171,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18349722456257656
30fa0142-f7f0-49b3-ba38-713128040551,3386,2,00:39:52.729,84,52,172,,42,Ball Receipt*,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['8ad82ba3-9bf6-47f0-b1c0-83c3b2b4b12f'],"[93.5, 51.2]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.729,1.138999999999669,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9402520825832683
80a79744-818f-4082-8feb-1b597b9a2307,3387,2,00:39:52.729,84,52,172,1.592354,43,Carry,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,"['1585c37a-e22b-490a-933b-53234aeb07fe', '30fa0142-f7f0-49b3-ba38-713128040551']","[93.5, 51.2]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,"[98.4, 51.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.729,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22558690910622925
