id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,block_deflection,pass_deflected,pass_cross,clearance_right_foot,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_cut_back,miscontrol_aerial_won,pass_through_ball,pass_outswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,dribble_overrun,shot_one_on_one,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
22853ee4-803d-490a-9af0-2df80cce16c0,2344,2,00:05:45.406,50,45,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,218,Real Betis,,,['a4854035-1856-4987-808d-7b3ea17bc84a'],"[50.7, 3.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.406,1.3380000000000223,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7661380055049967
8dd97d58-d075-4290-8a5b-d34d6ac2216b,2345,2,00:05:45.406,50,45,109,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a4854035-1856-4987-808d-7b3ea17bc84a'],"[62.5, 74.8]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.406,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22127212247268002
71ad1cb0-2377-4d15-90b9-171a12cfbf2c,2346,2,00:05:45.406,50,45,109,2.949956,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['7b3510eb-7fb3-4906-9fcb-11911a7b4450', '8dd97d58-d075-4290-8a5b-d34d6ac2216b']","[62.5, 74.8]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,"[41.8, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.406,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9837732843073532
7b3510eb-7fb3-4906-9fcb-11911a7b4450,2347,2,00:05:48.356,50,48,109,1.668028,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4566a4e1-1419-4e9f-af95-68adeb21001b'],"[41.8, 70.5]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,6384.0,Gabriel Fernández Arenas,7.9511003,-1.4573613,1.0,Ground Pass,"[42.7, 62.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.356,2.9499999999999886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4558066062858128
4566a4e1-1419-4e9f-af95-68adeb21001b,2348,2,00:05:50.024,50,50,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['7b3510eb-7fb3-4906-9fcb-11911a7b4450'],"[42.7, 62.6]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.024,1.6680000000000064,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8373500519419499
01debdb8-4abc-4633-af0a-f79e9f45b6e1,2349,2,00:05:50.024,50,50,109,1.092829,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['287a4380-d415-4c56-891f-61158b57167b', '4566a4e1-1419-4e9f-af95-68adeb21001b']","[42.7, 62.6]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,"[46.0, 61.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.024,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8281782934678751
287a4380-d415-4c56-891f-61158b57167b,2350,2,00:05:51.117,50,51,109,1.100491,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c800802f-c6de-4e11-a2fc-116d3f8d00ad'],"[46.0, 61.6]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,20669.0,Tiago Cardoso Mendes,17.075129,-1.476955,1.0,Ground Pass,"[47.6, 44.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.117,1.0930000000000177,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09303517018414376
c800802f-c6de-4e11-a2fc-116d3f8d00ad,2351,2,00:05:52.217,50,52,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['287a4380-d415-4c56-891f-61158b57167b'],"[47.6, 44.6]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.217,1.099999999999966,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6592982538656584
fcf25d60-0893-41fb-8e93-963d42c417d6,2352,2,00:05:52.217,50,52,109,0.960153,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['c800802f-c6de-4e11-a2fc-116d3f8d00ad', 'cf5ee2cd-980c-418b-a460-80201f1ca5aa']","[47.6, 44.6]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,"[48.6, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.217,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9184540964143801
cf5ee2cd-980c-418b-a460-80201f1ca5aa,2353,2,00:05:53.178,50,53,109,2.291231,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8a5a8b26-5495-4ce1-8577-3d995cfe6b34'],"[48.6, 44.6]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,6320.0,Filipe Luís Kasmirski,20.854017,-1.6427871,1.0,Ground Pass,"[47.1, 23.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.178,0.9610000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8950724540034619
8a5a8b26-5495-4ce1-8577-3d995cfe6b34,2354,2,00:05:55.469,50,55,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cf5ee2cd-980c-418b-a460-80201f1ca5aa'],"[47.1, 23.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.469,2.290999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8064071927956573
4125772a-6ce6-4208-ae65-ca1010d80747,2355,2,00:05:55.469,50,55,109,0.599602,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['8a5a8b26-5495-4ce1-8577-3d995cfe6b34', 'e216e806-4589-4ad3-8e30-0b198cda5590']","[47.1, 23.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[49.2, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.469,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.715676109114838
e216e806-4589-4ad3-8e30-0b198cda5590,2356,2,00:05:56.068,50,56,109,1.105377,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cc1a692b-035a-4071-a453-36a8196f356e'],"[49.2, 20.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,18.478365,-0.73563087,1.0,Ground Pass,"[62.9, 7.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.068,0.5989999999999895,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11356588335904083
cc1a692b-035a-4071-a453-36a8196f356e,2357,2,00:05:57.174,50,57,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e216e806-4589-4ad3-8e30-0b198cda5590'],"[62.9, 7.9]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.174,1.1059999999999945,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2769421781719119
144c0465-1e45-4bd2-a27f-d1cc13b03aa8,2358,2,00:05:57.174,50,57,109,2.716398,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['b689de12-cd30-43a0-9890-02d84e6e91cd', 'cc1a692b-035a-4071-a453-36a8196f356e', 'de208c97-3206-42d1-80e5-fa3100fe7a74']","[62.9, 7.9]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,"[75.2, 4.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.174,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05339487422330924
b689de12-cd30-43a0-9890-02d84e6e91cd,2359,2,00:05:58.341,50,58,109,3.081847,17,Pressure,212,Atlético Madrid,4,From Throw In,218,Real Betis,,,"['144c0465-1e45-4bd2-a27f-d1cc13b03aa8', '6e1d0770-f528-4c09-be8a-8188253e345f', 'de208c97-3206-42d1-80e5-fa3100fe7a74']","[55.8, 76.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.341,1.16700000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3924805268935153
dae69025-8711-4cbf-8257-d4abb1c68278,2360,2,00:05:59.890,50,59,109,0.0,22,Foul Committed,212,Atlético Madrid,4,From Throw In,218,Real Betis,,,"['6e1d0770-f528-4c09-be8a-8188253e345f', 'de208c97-3206-42d1-80e5-fa3100fe7a74']","[44.9, 76.0]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,359.89,1.5489999999999782,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6421647859316039
de208c97-3206-42d1-80e5-fa3100fe7a74,2361,2,00:05:59.890,50,59,109,0.0,21,Foul Won,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['b689de12-cd30-43a0-9890-02d84e6e91cd', 'dae69025-8711-4cbf-8257-d4abb1c68278']","[75.2, 4.1]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,359.89,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0036703953423118385
6e1d0770-f528-4c09-be8a-8188253e345f,2362,2,00:05:59.890,50,59,109,4.766896,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['12d59d96-3af8-44bb-b5c1-2ae010ad293b', 'b689de12-cd30-43a0-9890-02d84e6e91cd', 'dae69025-8711-4cbf-8257-d4abb1c68278', 'de208c97-3206-42d1-80e5-fa3100fe7a74']","[75.2, 4.1]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,"[85.9, 8.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.89,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7874443031482339
12d59d96-3af8-44bb-b5c1-2ae010ad293b,2363,2,00:06:04.657,51,4,109,1.054552,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['85c4ef00-08a2-4930-9525-48efaf5adc7a'],"[85.9, 8.9]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,5199.0,Jorge Resurrección Merodio,8.825531,1.9176313,1.0,Ground Pass,"[82.9, 17.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.657,4.766999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09646748728130194
85c4ef00-08a2-4930-9525-48efaf5adc7a,2364,2,00:06:05.712,51,5,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['12d59d96-3af8-44bb-b5c1-2ae010ad293b'],"[82.9, 17.2]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.712,1.0550000000000068,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7350901086950369
5ed1dcb4-c83b-4b00-aebb-9125eccd724d,2365,2,00:06:05.712,51,5,109,1.000707,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['19d67507-650e-4d3e-afdb-7c3e2b494d45', '85c4ef00-08a2-4930-9525-48efaf5adc7a', 'a534c10f-582c-4ee9-b3b7-d086cdc46dfd']","[82.9, 17.2]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,"[83.5, 17.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.712,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9983935604439705
19d67507-650e-4d3e-afdb-7c3e2b494d45,2366,2,00:06:06.614,51,6,109,0.32,17,Pressure,212,Atlético Madrid,4,From Throw In,218,Real Betis,,,"['5ed1dcb4-c83b-4b00-aebb-9125eccd724d', 'a534c10f-582c-4ee9-b3b7-d086cdc46dfd']","[39.4, 60.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.614,0.9019999999999868,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23751209848833355
a534c10f-582c-4ee9-b3b7-d086cdc46dfd,2367,2,00:06:06.712,51,6,109,0.775176,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['19d67507-650e-4d3e-afdb-7c3e2b494d45', 'cab2eddf-a531-47e5-a538-2a7b44f619e1']","[83.5, 17.2]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,6384.0,Gabriel Fernández Arenas,13.124405,1.8804992,1.0,Ground Pass,"[79.5, 29.7]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.712,0.09800000000001319,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.370115105128514
cab2eddf-a531-47e5-a538-2a7b44f619e1,2368,2,00:06:07.487,51,7,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a534c10f-582c-4ee9-b3b7-d086cdc46dfd'],"[79.5, 29.7]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.487,0.7750000000000341,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4336379618138583
f35ba6a4-117f-40e9-a040-8fa0497be729,2369,2,00:06:07.487,51,7,109,0.190008,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['27610878-be08-43eb-b62d-9d83097aeda8', 'cab2eddf-a531-47e5-a538-2a7b44f619e1']","[79.5, 29.7]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,"[79.5, 29.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.487,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8534703469562344
27610878-be08-43eb-b62d-9d83097aeda8,2370,2,00:06:07.677,51,7,109,2.208095,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d89b0cf7-0f0a-46d3-a23b-e6e5ed82d500'],"[79.5, 29.7]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,5199.0,Jorge Resurrección Merodio,9.009439,-1.7268212,1.0,Ground Pass,"[78.1, 20.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.677,0.18999999999999773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13598603127568765
d89b0cf7-0f0a-46d3-a23b-e6e5ed82d500,2371,2,00:06:09.886,51,9,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['27610878-be08-43eb-b62d-9d83097aeda8'],"[78.1, 20.8]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.886,2.209000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41981901802104005
c192df43-5c36-451c-bcf4-b760c69edf1c,2372,2,00:06:09.886,51,9,109,1.427033,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['5bbfe1fc-f1b8-49ff-a90c-1c98ab72a42c', 'd89b0cf7-0f0a-46d3-a23b-e6e5ed82d500']","[78.1, 20.8]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,,,,,,,,,,,,"[78.1, 20.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.886,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.567548135805534
5bbfe1fc-f1b8-49ff-a90c-1c98ab72a42c,2373,2,00:06:11.313,51,11,109,1.185913,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e62ef878-c51e-4863-b63e-a88714882e32'],"[78.1, 20.8]",5199.0,Jorge Resurrección Merodio,15.0,Left Center Midfield,20669.0,Tiago Cardoso Mendes,8.515867,2.976444,1.0,Ground Pass,"[69.7, 22.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.313,1.426999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10226759534122432
e62ef878-c51e-4863-b63e-a88714882e32,2374,2,00:06:12.499,51,12,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5bbfe1fc-f1b8-49ff-a90c-1c98ab72a42c'],"[69.7, 22.2]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.499,1.1860000000000355,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4703690552233315
de073783-90d5-4608-9207-da9b7fac81a6,2375,2,00:06:12.499,51,12,109,2.933359,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1807bbd9-cfef-42de-987f-548488460ddf', 'e62ef878-c51e-4863-b63e-a88714882e32']","[69.7, 22.2]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,,,,,,,,,,,,"[70.1, 25.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.499,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9501171387405367
1807bbd9-cfef-42de-987f-548488460ddf,2376,2,00:06:15.432,51,15,109,1.276679,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['27ca9437-619d-49fa-9c2a-275774abf672'],"[70.1, 25.6]",20669.0,Tiago Cardoso Mendes,10.0,Center Defensive Midfield,6320.0,Filipe Luís Kasmirski,30.229952,-0.8345389,3.0,High Pass,"[90.4, 3.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.432,2.9329999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7189694568714983
27ca9437-619d-49fa-9c2a-275774abf672,2377,2,00:06:16.709,51,16,109,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['1807bbd9-cfef-42de-987f-548488460ddf'],"[90.4, 3.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.709,1.2769999999999868,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.021878682760534285
3b933590-1586-4a89-9cad-812e67b62d1f,2378,2,00:06:16.709,51,16,109,0.198881,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['27ca9437-619d-49fa-9c2a-275774abf672', 'bcbb9834-5d07-4f0a-b703-1473642a67ef']","[90.4, 3.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[90.6, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.709,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9112141459913324
