id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_goal_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,pass_no_touch,pass_aerial_won,dribble_nutmeg,foul_won_defensive,clearance_head,ball_recovery_recovery_failure,clearance_left_foot,pass_cut_back,duel_outcome_id,duel_outcome_name,block_deflection,pass_deflected,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,goalkeeper_end_location,miscontrol_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,block_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d0c2ab3d-7121-40e6-a740-353df11cf7d9,2934,2,00:38:58.373,83,58,192,,42,Ball Receipt*,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['0dd593ba-58ff-4f3a-aabe-a8af3785173f'],,"[62.9, 71.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.373,1.3270000000002256,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4404282746806626
72d55930-219f-4c48-852c-c825edaf8cf9,2935,2,00:38:58.373,83,58,192,0.933678,43,Carry,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,"['364ae9a2-030a-4677-9b8b-bb34d098e2cf', 'd0c2ab3d-7121-40e6-a740-353df11cf7d9']",,"[62.9, 71.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[64.7, 70.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.373,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7320567137912848
364ae9a2-030a-4677-9b8b-bb34d098e2cf,2936,2,00:38:59.306,83,59,192,1.981319,30,Pass,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,"['41f841a9-14e6-42fc-b592-ef43ea23d064', '6f1b81b5-a808-4196-9059-ecd78c09abc3']",,"[64.7, 70.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,33.029682,-0.042398818,3.0,High Pass,"[97.7, 69.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.306,0.9329999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4757384785760945
41f841a9-14e6-42fc-b592-ef43ea23d064,2937,2,00:39:01.288,84,1,192,,42,Ball Receipt*,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['364ae9a2-030a-4677-9b8b-bb34d098e2cf'],,"[94.8, 68.2]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.288,1.981999999999971,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8029912692164285
bac485a6-e90d-4dc3-adca-15a3ad679029,2938,2,00:39:01.288,84,1,192,0.0,4,Duel,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['6f1b81b5-a808-4196-9059-ecd78c09abc3'],,"[97.7, 69.3]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.288,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5199151000541838
6f1b81b5-a808-4196-9059-ecd78c09abc3,2939,2,00:39:01.288,84,1,193,2.133722,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['364ae9a2-030a-4677-9b8b-bb34d098e2cf', 'b0c154fd-e778-412d-b464-7ab06b52abe2', 'bac485a6-e90d-4dc3-adca-15a3ad679029']",,"[22.4, 10.8]",27483.0,Benoît Trémoulinas,6.0,Left Back,5504.0,Éver Maximiliano David Banega,8.523497,0.5424316,2.0,Low Pass,"[29.7, 15.2]",,,66.0,Recovery,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.288,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.699855108092483
b0c154fd-e778-412d-b464-7ab06b52abe2,2940,2,00:39:03.421,84,3,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['6f1b81b5-a808-4196-9059-ecd78c09abc3'],,"[29.7, 15.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.421,2.132999999999811,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.889087348407448
dd235888-e296-424a-a2b3-28d582419c8c,2941,2,00:39:03.421,84,3,193,1.236833,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['490c3824-81f9-465c-817e-559875341b84', 'b0c154fd-e778-412d-b464-7ab06b52abe2']",,"[29.7, 15.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,"[27.5, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.421,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.859707361778836
490c3824-81f9-465c-817e-559875341b84,2942,2,00:39:04.658,84,4,193,1.959999,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['6b00f1d3-4cb7-441e-8be9-5e4d16c31bdf'],,"[27.5, 18.5]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,3253.0,Adil Rami,14.091132,1.6845883,1.0,Ground Pass,"[25.9, 32.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.658,1.23700000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.022617966961024916
6b00f1d3-4cb7-441e-8be9-5e4d16c31bdf,2943,2,00:39:06.618,84,6,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['490c3824-81f9-465c-817e-559875341b84'],,"[25.9, 32.5]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.618,1.9600000000000364,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10007642708884124
d07ae054-57c5-44b0-b128-12da350315fe,2944,2,00:39:06.618,84,6,193,5.68,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2f40ad9f-ae5f-4ac2-90b9-b87f811f78e3', '6b00f1d3-4cb7-441e-8be9-5e4d16c31bdf']",,"[25.9, 32.5]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[70.2, 55.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.618,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7254395518982905
2f40ad9f-ae5f-4ac2-90b9-b87f811f78e3,2945,2,00:39:12.298,84,12,193,1.28,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['f6bfe305-7ffb-4039-818d-d450a3842e34'],,"[70.2, 55.5]",3253.0,Adil Rami,3.0,Right Center Back,6841.0,Víctor Machín Pérez,15.138032,0.8134282,1.0,Ground Pass,"[80.6, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.298,5.679999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2223166743405367
f6bfe305-7ffb-4039-818d-d450a3842e34,2946,2,00:39:13.578,84,13,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['2f40ad9f-ae5f-4ac2-90b9-b87f811f78e3'],,"[80.6, 66.5]",6841.0,Víctor Machín Pérez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.578,1.2800000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.387227561335199
d3c00937-ac18-4ce5-9e04-fa3a8599d3e4,2947,2,00:39:13.578,84,13,193,3.479998,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['31a5e535-64bc-4320-8f0b-0655392a91fe', 'f6bfe305-7ffb-4039-818d-d450a3842e34', 'f884ce11-3492-4418-837a-4a805d1edd33']",,"[80.6, 66.5]",6841.0,Víctor Machín Pérez,12.0,Right Midfield,,,,,,,,,,,,"[95.7, 59.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.578,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9315539496408569
f884ce11-3492-4418-837a-4a805d1edd33,2948,2,00:39:16.742,84,16,193,0.363488,17,Pressure,213,Sevilla,1,Regular Play,210,Real Sociedad,,,"['31a5e535-64bc-4320-8f0b-0655392a91fe', 'd3c00937-ac18-4ce5-9e04-fa3a8599d3e4']",,"[20.7, 24.4]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.742,3.1640000000002146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.09227611452833206
31a5e535-64bc-4320-8f0b-0655392a91fe,2949,2,00:39:17.058,84,17,193,1.0,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['56d47427-1210-44a4-9a3f-56e695782dc4', 'f884ce11-3492-4418-837a-4a805d1edd33']",,"[95.7, 59.5]",6841.0,Víctor Machín Pérez,12.0,Right Midfield,6401.0,Kevin Gameiro,11.61809,-0.8462984,1.0,Ground Pass,"[103.4, 50.8]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.058,0.31599999999980355,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6689337570005084
56d47427-1210-44a4-9a3f-56e695782dc4,2950,2,00:39:18.058,84,18,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['31a5e535-64bc-4320-8f0b-0655392a91fe'],,"[103.4, 50.8]",6401.0,Kevin Gameiro,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.058,1.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28186855554923407
c9ed71c1-5fcf-4b57-8a0d-0cfa96018e3e,2951,2,00:39:18.058,84,18,193,0.782763,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['26b8cc42-5787-4be6-9fcf-7ae76d579cb3', '47869377-ba48-4b64-8a3f-6eb7f97b11b0', '56d47427-1210-44a4-9a3f-56e695782dc4']",,"[103.4, 50.8]",6401.0,Kevin Gameiro,22.0,Right Center Forward,,,,,,,,,,,,"[104.3, 53.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.058,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5463538479627101
47869377-ba48-4b64-8a3f-6eb7f97b11b0,2952,2,00:39:18.405,84,18,193,0.436331,17,Pressure,213,Sevilla,1,Regular Play,210,Real Sociedad,,,"['26b8cc42-5787-4be6-9fcf-7ae76d579cb3', 'c9ed71c1-5fcf-4b57-8a0d-0cfa96018e3e', 'fe2c0af3-085f-48b9-8b99-ff184e5ff758']",,"[20.2, 28.4]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.405,0.34700000000020736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6982920534540049
c2942eec-47ba-4cc6-9107-86ece0eb8e98,2953,2,00:39:18.841,84,18,193,0.0,39,Dribbled Past,213,Sevilla,1,Regular Play,210,Real Sociedad,,,"['26b8cc42-5787-4be6-9fcf-7ae76d579cb3', 'fe2c0af3-085f-48b9-8b99-ff184e5ff758']",,"[15.8, 26.3]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.841,0.4359999999996944,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4352529451621151
26b8cc42-5787-4be6-9fcf-7ae76d579cb3,2954,2,00:39:18.841,84,18,193,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,"['47869377-ba48-4b64-8a3f-6eb7f97b11b0', 'c2942eec-47ba-4cc6-9107-86ece0eb8e98']",,"[104.3, 53.8]",6401.0,Kevin Gameiro,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.841,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6640366781564384
fe2c0af3-085f-48b9-8b99-ff184e5ff758,2955,2,00:39:18.841,84,18,193,1.897237,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['26b8cc42-5787-4be6-9fcf-7ae76d579cb3', '47869377-ba48-4b64-8a3f-6eb7f97b11b0', 'adc554f9-c163-4c45-9da1-6f8a9bae5d42', 'c2942eec-47ba-4cc6-9107-86ece0eb8e98']",,"[104.3, 53.8]",6401.0,Kevin Gameiro,22.0,Right Center Forward,,,,,,,,,,,,"[104.8, 57.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.841,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9297988773537295
adc554f9-c163-4c45-9da1-6f8a9bae5d42,2956,2,00:39:20.738,84,20,193,1.8,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['48230dc7-5ff7-4cdc-92e6-7d41cdb2927c'],,"[104.8, 57.9]",6401.0,Kevin Gameiro,22.0,Right Center Forward,21210.0,Mariano Ferreira Filho,15.435349,1.1361262,1.0,Ground Pass,"[111.3, 71.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.738,1.8969999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2780995041463461
48230dc7-5ff7-4cdc-92e6-7d41cdb2927c,2957,2,00:39:22.538,84,22,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['adc554f9-c163-4c45-9da1-6f8a9bae5d42'],,"[111.3, 71.9]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.538,1.800000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27217524405694893
47a8fef6-356f-4599-b0c1-244b7ead54cf,2958,2,00:39:22.538,84,22,193,1.08,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['128f7fa7-b550-4b16-a376-179187fcf361', '48230dc7-5ff7-4cdc-92e6-7d41cdb2927c']",,"[111.3, 71.9]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[117.2, 71.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.538,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4262939896196999
128f7fa7-b550-4b16-a376-179187fcf361,2959,2,00:39:23.618,84,23,193,0.092272,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['1f4c3005-a08c-4c32-b9d9-8bec17f04225'],,"[117.2, 71.5]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,5.059644,-1.8925469,3.0,High Pass,"[115.6, 66.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.618,1.0799999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21034765941092282
1f4c3005-a08c-4c32-b9d9-8bec17f04225,2960,2,00:39:23.711,84,23,193,0.0,6,Block,213,Sevilla,1,Regular Play,210,Real Sociedad,,,['128f7fa7-b550-4b16-a376-179187fcf361'],,"[4.5, 13.4]",6685.0,Mikel Oyarzabal Ugarte,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.711,0.0929999999998472,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49725529281092806
f79c5cfb-bc17-4601-97c0-d5bbbbbeeae3,2961,2,00:39:25.502,84,25,193,0.0,9,Clearance,213,Sevilla,1,Regular Play,210,Real Sociedad,,,,,"[4.7, 25.9]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.502,1.7910000000001673,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20867113433066686
899346b3-5fef-4098-88ef-e5fa595401a3,2962,2,00:39:29.018,84,29,193,4.92,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['d213d98b-9339-4e6d-9658-c007a131e7e5'],,"[76.6, 50.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3253.0,Adil Rami,38.390884,2.8264318,2.0,Low Pass,"[40.1, 62.0]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.018,3.5160000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3836885597854218
d213d98b-9339-4e6d-9658-c007a131e7e5,2963,2,00:39:33.938,84,33,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['899346b3-5fef-4098-88ef-e5fa595401a3'],,"[40.1, 62.0]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.938,4.920000000000073,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2084777216012621
8e6a0a5e-bb50-4b04-b1a2-0288758531a2,2964,2,00:39:33.938,84,33,193,2.04,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['d213d98b-9339-4e6d-9658-c007a131e7e5', 'dc995735-d3d5-49b9-bd1e-49e90b0049b0']",,"[40.1, 62.0]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[38.8, 62.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.938,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6045029027428288
dc995735-d3d5-49b9-bd1e-49e90b0049b0,2965,2,00:39:35.978,84,35,193,1.64,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['5f21f011-f138-46b1-adae-2f35fa688a26'],,"[38.8, 62.6]",3253.0,Adil Rami,3.0,Right Center Back,5504.0,Éver Maximiliano David Banega,20.88923,0.5322095,1.0,Ground Pass,"[56.8, 73.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.978,2.0399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.634988601036125
5f21f011-f138-46b1-adae-2f35fa688a26,2966,2,00:39:37.618,84,37,193,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['dc995735-d3d5-49b9-bd1e-49e90b0049b0'],,"[56.8, 73.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.618,1.6399999999998727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4995358289056471
66610a48-7a10-4152-9b21-c306ff8cf470,2967,2,00:39:37.618,84,37,193,2.999999,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['38081706-164c-4dba-9e83-7466e2623d69', '5f21f011-f138-46b1-adae-2f35fa688a26']",,"[56.8, 73.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,"[72.3, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.618,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9205531269697373
