id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_shot_assist,shot_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,clearance_head,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,clearance_other,50_50_outcome_id,50_50_outcome_name,goalkeeper_end_location,pass_outswinging,ball_recovery_recovery_failure,shot_aerial_won,pass_inswinging,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_cut_back,pass_deflected,shot_open_goal,foul_won_defensive,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,clearance_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
49cca725-a981-4b84-bc8c-a8d44835ec40,2475,2,00:22:26.255,67,26,125,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['ac67c3d4-59cf-4932-aeba-28e4d326a6e8', 'cb6ea13e-2a38-4a99-ad1d-f247acd04a13']",,"[63.5, 8.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.255,0.34700000000020736,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05022677366255879
ad67f2d0-7a10-431f-8134-cad33f6dee8d,2476,2,00:22:26.255,67,26,125,3.492698,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['49cca725-a981-4b84-bc8c-a8d44835ec40', '6161cd8c-7da6-4a2f-b7df-af48432b0d74', 'cb6ea13e-2a38-4a99-ad1d-f247acd04a13']",,"[63.5, 8.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[57.5, 10.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.255,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4455079192793503
6161cd8c-7da6-4a2f-b7df-af48432b0d74,2477,2,00:22:29.747,67,29,125,0.805197,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['2bc18641-6837-470e-8356-2b7e9199c822'],,"[57.5, 10.6]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,7141.0,Giuseppe Rossi,10.044899,0.7572366,1.0,Ground Pass,"[64.8, 17.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.747,3.491999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8683672479811433
2bc18641-6837-470e-8356-2b7e9199c822,2478,2,00:22:30.552,67,30,125,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['6161cd8c-7da6-4a2f-b7df-af48432b0d74'],,"[64.8, 17.5]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.552,0.8049999999998363,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5425792084624703
8e436b7c-31c2-4250-b9c8-3e7ab7cef0dd,2479,2,00:22:30.552,67,30,125,1.508418,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['7d6f59f1-2aeb-4f96-b6c9-9c5173143971'],,"[65.0, 18.1]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,6668.0,José Luis Morales Nogales,11.146299,2.9793937,1.0,Ground Pass,"[54.0, 19.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.552,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7039939978855634
7d6f59f1-2aeb-4f96-b6c9-9c5173143971,2480,2,00:22:32.061,67,32,125,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['8e436b7c-31c2-4250-b9c8-3e7ab7cef0dd'],,"[54.0, 19.9]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.061,1.5090000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4201908287900814
03ebff31-a60a-4cf1-a3e1-eefbf593953e,2481,2,00:22:32.061,67,32,125,0.493791,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['656a13f0-335b-4602-a741-13b8fc4b27ac', '7d6f59f1-2aeb-4f96-b6c9-9c5173143971']",,"[54.0, 19.9]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[51.2, 22.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.061,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12158271702014778
656a13f0-335b-4602-a741-13b8fc4b27ac,2482,2,00:22:32.555,67,32,125,2.441404,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['4abd92f4-a6c2-4ba6-83e6-617b1578b0f5'],,"[51.2, 22.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,25824.0,Ángel Trujillo Canorea,37.15979,1.8797816,3.0,High Pass,"[39.9, 57.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.555,0.4940000000001419,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2466629976256628
4abd92f4-a6c2-4ba6-83e6-617b1578b0f5,2483,2,00:22:34.996,67,34,125,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['656a13f0-335b-4602-a741-13b8fc4b27ac'],,"[39.9, 57.9]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.996,2.441000000000031,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48590046622916827
519aebad-e290-48b5-a670-60384bdb8d82,2484,2,00:22:34.996,67,34,125,3.943974,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4abd92f4-a6c2-4ba6-83e6-617b1578b0f5', '51b23839-a53f-40bc-820d-fbc0271b8ef0']",,"[39.9, 57.9]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,"[65.0, 61.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.996,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4775823375794781
51b23839-a53f-40bc-820d-fbc0271b8ef0,2485,2,00:22:38.940,67,38,125,1.792573,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['11a3efa2-2d87-40f7-8182-66cf0ed91efe'],,"[65.0, 61.7]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,8801.0,Iván López Mendoza,22.62786,0.7916481,1.0,Ground Pass,"[80.9, 77.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.94,3.94399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4046521371802626
11a3efa2-2d87-40f7-8182-66cf0ed91efe,2486,2,00:22:40.733,67,40,125,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['51b23839-a53f-40bc-820d-fbc0271b8ef0'],,"[80.9, 77.8]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.733,1.7929999999998927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014092056716222379
fd32079e-5182-4b93-a6a3-b3eadc8b7810,2487,2,00:22:40.733,67,40,125,1.409185,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['11a3efa2-2d87-40f7-8182-66cf0ed91efe', '602d4cb6-c53b-412d-9d91-defa8174d78a']",,"[80.9, 77.8]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,"[83.7, 77.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.733,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3494826857497938
602d4cb6-c53b-412d-9d91-defa8174d78a,2488,2,00:22:42.142,67,42,125,1.653831,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0fbbe320-3c09-426d-8b79-3eee4a243b22', '721fc235-f6c1-41e6-820f-6801b302f5f1']",,"[83.7, 77.3]",8801.0,Iván López Mendoza,2.0,Right Back,27123.0,Jordi Xumetra Feliu,31.645695,-0.5897555,3.0,High Pass,"[110.0, 59.7]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.142,1.4090000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9110120195915811
721fc235-f6c1-41e6-820f-6801b302f5f1,2489,2,00:22:43.796,67,43,125,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['602d4cb6-c53b-412d-9d91-defa8174d78a'],,"[111.1, 58.5]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.796,1.6539999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7188086031818549
0fbbe320-3c09-426d-8b79-3eee4a243b22,2490,2,00:22:43.796,67,43,126,1.492718,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['602d4cb6-c53b-412d-9d91-defa8174d78a', 'aef79f04-fd65-4a35-bb66-ee25adad1819']",,"[10.1, 20.4]",27483.0,Benoît Trémoulinas,6.0,Left Back,7154.0,Sebastián Carlos Cristóforo Pepe,15.920113,-0.9775673,2.0,Low Pass,"[19.0, 7.2]",38.0,Left Foot,64.0,Interception,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.796,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5705011346268789
aef79f04-fd65-4a35-bb66-ee25adad1819,2491,2,00:22:45.288,67,45,126,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['0fbbe320-3c09-426d-8b79-3eee4a243b22'],,"[19.0, 7.2]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.288,1.4919999999999618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9598795336891343
5e61b29e-f388-4d48-9283-85ab32ec0643,2492,2,00:22:45.288,67,45,126,1.775765,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['076fe00b-454f-4cc2-92c1-48e5fd1ac118', 'aef79f04-fd65-4a35-bb66-ee25adad1819', 'e820cfe7-b43c-42ac-a1f2-ac497ea1ca0e']",,"[19.0, 7.2]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[15.9, 13.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.288,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4800557078186395
e820cfe7-b43c-42ac-a1f2-ac497ea1ca0e,2493,2,00:22:47.051,67,47,126,0.265537,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,"['076fe00b-454f-4cc2-92c1-48e5fd1ac118', '5e61b29e-f388-4d48-9283-85ab32ec0643']",,"[99.6, 70.3]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.051,1.76299999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7065977358165086
076fe00b-454f-4cc2-92c1-48e5fd1ac118,2494,2,00:22:47.064,67,47,126,0.993994,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5dfe9bda-e78c-4072-8039-9fa8c7573eae', 'e820cfe7-b43c-42ac-a1f2-ac497ea1ca0e']",,"[15.9, 13.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,6356.0,Michael Krohn-Dehli,14.840486,0.6515872,1.0,Ground Pass,"[27.7, 22.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.064,0.013000000000147338,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34626726761918836
5dfe9bda-e78c-4072-8039-9fa8c7573eae,2495,2,00:22:48.058,67,48,126,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['076fe00b-454f-4cc2-92c1-48e5fd1ac118'],,"[27.7, 22.5]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.058,0.9939999999999145,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3432823926961026
bf962fa8-6010-436a-bb75-b5554d619582,2496,2,00:22:48.058,67,48,126,0.967165,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3deb8854-e7a4-4fe9-b566-d0a0dab81920', '5dfe9bda-e78c-4072-8039-9fa8c7573eae']",,"[27.7, 22.5]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[28.0, 22.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.058,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2351145275296891
3deb8854-e7a4-4fe9-b566-d0a0dab81920,2497,2,00:22:49.025,67,49,126,2.314525,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['8d6b2e40-f018-464e-9326-be7e8fd32021'],,"[28.0, 22.2]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,8523.0,Yevhen Konoplyanka,29.427877,-0.75656,1.0,Ground Pass,"[49.4, 2.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.025,0.9670000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.40840031297765544
8d6b2e40-f018-464e-9326-be7e8fd32021,2498,2,00:22:51.340,67,51,126,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3deb8854-e7a4-4fe9-b566-d0a0dab81920'],,"[49.4, 2.0]",8523.0,Yevhen Konoplyanka,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.34,2.314999999999827,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09617534729783583
6f94bc97-e9f3-45f5-9da2-db101cb81880,2499,2,00:22:51.340,67,51,126,6.188437,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['60db7f6b-ca8e-42d6-b534-0978cfab98d9', '8d6b2e40-f018-464e-9326-be7e8fd32021', 'd16a7232-1e65-4f3a-9fc6-48369798c5ed']",,"[49.4, 2.0]",8523.0,Yevhen Konoplyanka,19.0,Center Attacking Midfield,,,,,,,,,,,,"[84.3, 32.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.34,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7774131633200047
60db7f6b-ca8e-42d6-b534-0978cfab98d9,2500,2,00:22:57.106,67,57,126,0.449424,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,"['6f94bc97-e9f3-45f5-9da2-db101cb81880', 'd16a7232-1e65-4f3a-9fc6-48369798c5ed']",,"[38.5, 53.3]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.106,5.766000000000076,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8390948835349553
d16a7232-1e65-4f3a-9fc6-48369798c5ed,2501,2,00:22:57.528,67,57,126,0.915946,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['60db7f6b-ca8e-42d6-b534-0978cfab98d9', 'b9047bbd-7a32-42a0-a026-0bccecc15727', 'e6e19f0c-5859-4343-8e4f-15f2466ce4df']",,"[84.3, 32.0]",8523.0,Yevhen Konoplyanka,19.0,Center Attacking Midfield,6401.0,Kevin Gameiro,18.580097,0.70921004,1.0,Ground Pass,"[98.4, 44.1]",40.0,Right Foot,,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.528,0.42200000000002547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23809492006464916
e6e19f0c-5859-4343-8e4f-15f2466ce4df,2502,2,00:22:58.444,67,58,126,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['d16a7232-1e65-4f3a-9fc6-48369798c5ed'],,"[99.8, 47.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.444,0.91599999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8560815326158925
b9047bbd-7a32-42a0-a026-0bccecc15727,2503,2,00:22:58.444,67,58,127,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['d16a7232-1e65-4f3a-9fc6-48369798c5ed'],,"[21.7, 36.0]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.444,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09576870668400717
1dc931c5-045b-4620-985b-e2b6df2b0f57,2504,2,00:22:58.444,67,58,127,0.90803,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['46bd26ef-e14b-4f28-9e81-71e05cda2a5e', 'b9047bbd-7a32-42a0-a026-0bccecc15727']",,"[21.7, 36.0]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[19.4, 36.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.444,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5489202246178706
46bd26ef-e14b-4f28-9e81-71e05cda2a5e,2505,2,00:22:59.352,67,59,127,1.26082,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['b8b8c7e7-6d58-40ba-9f10-3dc6421c85d9'],,"[19.4, 36.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,8801.0,Iván López Mendoza,14.453373,1.0731062,1.0,Ground Pass,"[26.3, 49.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.352,0.9080000000001291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5805125131434374
b8b8c7e7-6d58-40ba-9f10-3dc6421c85d9,2506,2,00:23:00.613,68,0,127,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['46bd26ef-e14b-4f28-9e81-71e05cda2a5e'],,"[26.3, 49.2]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.613,1.2609999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05429832267855805
09a4f7ef-a12a-4455-add2-c051ef1c0d63,2507,2,00:23:00.613,68,0,127,0.199999,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1811a99a-513b-4884-b9c1-77532aa8adc2', 'b8b8c7e7-6d58-40ba-9f10-3dc6421c85d9']",,"[26.3, 49.2]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,"[26.3, 49.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.613,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24803732751430074
1811a99a-513b-4884-b9c1-77532aa8adc2,2508,2,00:23:00.813,68,0,127,1.265172,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['5c0627b3-f990-47b5-9076-cbf252cc0cad'],,"[26.3, 49.2]",8801.0,Iván López Mendoza,2.0,Right Back,25824.0,Ángel Trujillo Canorea,10.885311,-2.956809,1.0,Ground Pass,"[15.6, 47.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.813,0.20000000000004547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7555238082637356
