id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,pass_switch,out,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,off_camera,50_50_outcome_id,50_50_outcome_name,ball_recovery_recovery_failure,foul_won_defensive,clearance_left_foot,shot_aerial_won,foul_committed_advantage,foul_won_advantage,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_no_touch,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_deflected,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6ea48bd9-35fb-47de-85c2-1bf989099ac8,1770,1,00:39:25.453,39,25,77,1.220041,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['69cdb87b-382c-469d-95de-498d785a13fb', 'b7adbed4-55bc-43cc-9717-c6ffd5144d99']","[65.8, 53.2]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,"[70.3, 56.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.453,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04715434273921015
69cdb87b-382c-469d-95de-498d785a13fb,1771,1,00:39:26.673,39,26,77,1.997343,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['c9618fc1-a946-4194-81b9-d0ca8c0993c5'],"[70.3, 56.1]",26107.0,Alberto Lopo García,3.0,Right Center Back,23800.0,Laureano Sanabria Ruiz,33.78313,0.6298844,1.0,Ground Pass,"[97.6, 76.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.673,1.2199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8951477182083116
c9618fc1-a946-4194-81b9-d0ca8c0993c5,1772,1,00:39:28.670,39,28,77,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['69cdb87b-382c-469d-95de-498d785a13fb'],"[97.6, 76.0]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.67,1.9970000000002983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4256501663519945
c62a86da-ba06-494b-aefc-e85d00e7ab0f,1773,1,00:39:28.670,39,28,77,1.612083,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['5e27d0b5-ed32-4fd9-b1f5-0dd2ff53f744', 'af1c6621-ed92-4dec-8f50-3a60b311914f', 'c9618fc1-a946-4194-81b9-d0ca8c0993c5']","[97.6, 76.0]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,"[106.0, 75.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.67,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.901722161447195
af1c6621-ed92-4dec-8f50-3a60b311914f,1774,1,00:39:29.617,39,29,77,0.769186,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,212,Atlético Madrid,,,"['5e27d0b5-ed32-4fd9-b1f5-0dd2ff53f744', 'c62a86da-ba06-494b-aefc-e85d00e7ab0f']","[17.6, 5.3]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.617,0.9470000000001164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.23177644983391388
5e27d0b5-ed32-4fd9-b1f5-0dd2ff53f744,1775,1,00:39:30.283,39,30,77,0.11631,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['745183ca-f3c2-4903-8a59-2f47a8b8ed85', 'af1c6621-ed92-4dec-8f50-3a60b311914f']","[106.0, 75.2]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,2.2561028,-1.3473197,1.0,Ground Pass,"[106.5, 73.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.283,0.6659999999997126,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1701306153942489
745183ca-f3c2-4903-8a59-2f47a8b8ed85,1776,1,00:39:30.399,39,30,77,0.0,6,Block,219,RC Deportivo La Coruña,3,From Free Kick,212,Atlético Madrid,,,['5e27d0b5-ed32-4fd9-b1f5-0dd2ff53f744'],"[13.6, 7.1]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.399,0.11599999999998545,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9601036789833863
f2855660-5d16-4c4e-9674-c18f51504faa,1777,1,00:39:31.070,39,31,77,0.427513,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,212,Atlético Madrid,,,,"[11.0, 16.6]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.07,0.6710000000002765,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6700477609730675
678b94e6-8e77-4db0-a973-13e239a956e3,1778,1,00:39:32.103,39,32,77,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,3,From Free Kick,212,Atlético Madrid,,,,"[8.3, 7.8]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,2372.103,1.0329999999999018,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07483031056410794
c1927324-b4ee-4dba-a165-9abf25810163,1779,1,00:39:32.630,39,32,77,1.368355,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,212,Atlético Madrid,,,"['3387c31a-0175-4d14-8385-608cb79d079a', '787acf38-506f-48fe-a1a9-43f192743e2d']","[10.4, 6.0]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.63,0.5270000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2741298042168918
787acf38-506f-48fe-a1a9-43f192743e2d,1780,1,00:39:33.098,39,33,77,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['c1927324-b4ee-4dba-a165-9abf25810163'],"[105.7, 74.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.098,0.4679999999998472,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08963066235537742
3387c31a-0175-4d14-8385-608cb79d079a,1781,1,00:39:33.098,39,33,77,1.907656,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['787acf38-506f-48fe-a1a9-43f192743e2d', 'c1927324-b4ee-4dba-a165-9abf25810163', 'fb4f47eb-d469-4826-ac65-5bb38fc6f76e']","[105.7, 74.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,"[112.4, 71.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.098,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7551673255493837
fb4f47eb-d469-4826-ac65-5bb38fc6f76e,1782,1,00:39:35.005,39,35,77,0.0,14,Dribble,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['a774cbec-369d-4520-a34e-4357ee1632fa'],"[112.4, 71.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.005,1.9070000000001528,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12810180085506062
a774cbec-369d-4520-a34e-4357ee1632fa,1783,1,00:39:35.005,39,35,78,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['fb4f47eb-d469-4826-ac65-5bb38fc6f76e'],"[7.7, 8.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,True,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.005,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3475662686709823
d1f36927-91ea-4cb7-99eb-1bb5b5ad94ff,1784,1,00:39:35.005,39,35,78,0.373133,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['a774cbec-369d-4520-a34e-4357ee1632fa', 'e585e5f1-9e94-41b5-bc38-c77056a20f67', 'f7803b97-58e8-43c6-847e-76078ab4e40f']","[7.7, 8.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[8.7, 8.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.005,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4701585282858972
f7803b97-58e8-43c6-847e-76078ab4e40f,1785,1,00:39:35.185,39,35,78,0.420702,17,Pressure,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,"['d1f36927-91ea-4cb7-99eb-1bb5b5ad94ff', 'e585e5f1-9e94-41b5-bc38-c77056a20f67']","[110.8, 70.4]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.185,0.1799999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6869653945045078
e585e5f1-9e94-41b5-bc38-c77056a20f67,1786,1,00:39:35.378,39,35,78,0.50216,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['07ace82c-7652-4d3a-9fd7-35739c6f628f', 'f7803b97-58e8-43c6-847e-76078ab4e40f']","[8.7, 8.9]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,5.8309517,1.1839206,2.0,Low Pass,"[10.9, 14.3]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.378,0.193000000000211,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5286359082316718
07ace82c-7652-4d3a-9fd7-35739c6f628f,1787,1,00:39:35.881,39,35,78,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e585e5f1-9e94-41b5-bc38-c77056a20f67'],"[10.9, 14.3]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.881,0.5029999999997017,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001994452327771956
bec09200-e62a-4491-b6f8-9649ea17da31,1788,1,00:39:35.881,39,35,78,0.045907002,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['07ace82c-7652-4d3a-9fd7-35739c6f628f', '6aaf9022-716c-4029-b82f-574d7ec1279e']","[10.9, 14.3]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,"[10.9, 14.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.881,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4962149987615492
6aaf9022-716c-4029-b82f-574d7ec1279e,1789,1,00:39:35.926,39,35,78,1.934125,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3ef20723-8f11-4e75-9dcd-c7f695b2ef71'],"[10.9, 14.3]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,6320.0,Filipe Luís Kasmirski,9.025519,-1.4038261,1.0,Ground Pass,"[12.4, 5.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.926,0.04500000000007276,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.47560547080270443
3ef20723-8f11-4e75-9dcd-c7f695b2ef71,1790,1,00:39:37.861,39,37,78,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6aaf9022-716c-4029-b82f-574d7ec1279e'],"[12.4, 5.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.861,1.9349999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.481874083532304
bcc36d92-009a-4689-82aa-886356d06181,1791,1,00:39:37.861,39,37,78,0.04,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['265d67d9-8e23-4fd0-8beb-3889e5baeeb6', '3ef20723-8f11-4e75-9dcd-c7f695b2ef71']","[12.4, 5.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[12.4, 5.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.861,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9113071423324629
265d67d9-8e23-4fd0-8beb-3889e5baeeb6,1792,1,00:39:37.901,39,37,78,0.890521,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['bdc1e60b-18e4-435a-b78e-898418f667c7'],"[12.4, 5.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6744.0,Luciano Vietto,15.670673,-0.18613195,1.0,Ground Pass,"[27.8, 2.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.901,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8349896131153125
bdc1e60b-18e4-435a-b78e-898418f667c7,1793,1,00:39:38.791,39,38,78,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['265d67d9-8e23-4fd0-8beb-3889e5baeeb6'],"[27.8, 2.5]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.791,0.8900000000003274,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2595680475996581
ce1b295c-939e-4c82-8ec9-0d2e77ab0079,1794,1,00:39:38.791,39,38,78,0.790387,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['473f2194-6ba2-4c6f-a913-9f2efd8f5920', 'a350a797-1f55-409f-9f2e-bdd71a7d4616', 'bdc1e60b-18e4-435a-b78e-898418f667c7']","[27.8, 2.5]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,"[27.0, 7.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.791,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31658600191293385
473f2194-6ba2-4c6f-a913-9f2efd8f5920,1795,1,00:39:39.402,39,39,78,0.423569,17,Pressure,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,"['a350a797-1f55-409f-9f2e-bdd71a7d4616', 'ce1b295c-939e-4c82-8ec9-0d2e77ab0079']","[92.8, 71.9]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.402,0.6109999999998763,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5220042249717662
a350a797-1f55-409f-9f2e-bdd71a7d4616,1796,1,00:39:39.581,39,39,78,0.0,38,Miscontrol,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['473f2194-6ba2-4c6f-a913-9f2efd8f5920'],"[27.0, 7.1]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.581,0.1790000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7217754589018779
a49366a6-6beb-42d4-abfd-bad232792516,1797,1,00:39:40.682,39,40,78,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,,"[92.5, 66.9]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.682,1.100999999999658,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7583206408481028
c94eb608-2e60-4100-9505-4fe32e230e81,1798,1,00:39:40.682,39,40,78,1.148502,43,Carry,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,"['0d2650a2-d40d-40e8-999b-e5e1953fb40b', '4e63554b-8045-4f52-af5c-cae455355cb0', 'a49366a6-6beb-42d4-abfd-bad232792516']","[92.5, 66.9]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,"[90.5, 66.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.682,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41469490976347434
0d2650a2-d40d-40e8-999b-e5e1953fb40b,1799,1,00:39:41.005,39,41,78,0.825476,17,Pressure,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['c94eb608-2e60-4100-9505-4fe32e230e81'],"[26.7, 12.3]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.005,0.32300000000032014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.535455949547271
4e63554b-8045-4f52-af5c-cae455355cb0,1800,1,00:39:41.830,39,41,78,0.0,3,Dispossessed,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,['ce411649-02f1-4eb1-848d-158efb963999'],"[90.5, 66.9]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.83,0.8249999999998181,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29828949462159127
ce411649-02f1-4eb1-848d-158efb963999,1801,1,00:39:41.830,39,41,78,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4e63554b-8045-4f52-af5c-cae455355cb0'],"[29.6, 13.2]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,True,True,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.83,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6048876121186524
ad8120c1-4c59-4fa7-b9ee-1ef5229dc328,1802,1,00:39:41.830,39,41,78,3.528605,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['52e74c9a-cbd0-4001-8494-a607847c8fc0', 'ce411649-02f1-4eb1-848d-158efb963999', 'e22e8e66-ea77-4962-a6f8-54e3a558c055']","[29.6, 13.2]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,"[39.5, 29.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.83,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22190561217267346
52e74c9a-cbd0-4001-8494-a607847c8fc0,1803,1,00:39:42.288,39,42,78,0.507508,17,Pressure,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,['ad8120c1-4c59-4fa7-b9ee-1ef5229dc328'],"[87.8, 64.5]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.288,0.4580000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04814844882926117
e22e8e66-ea77-4962-a6f8-54e3a558c055,1804,1,00:39:45.359,39,45,78,1.027599,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['acaef284-3957-44a5-84cf-338f8634f800'],"[39.5, 29.5]",6744.0,Luciano Vietto,22.0,Right Center Forward,6381.0,Saúl Ñíguez Esclapez,11.484337,1.8622531,1.0,Ground Pass,"[36.2, 40.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.359,3.0709999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24877689748392373
acaef284-3957-44a5-84cf-338f8634f800,1805,1,00:39:46.386,39,46,78,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e22e8e66-ea77-4962-a6f8-54e3a558c055'],"[36.2, 40.5]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.386,1.0270000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15149184066264532
