id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,pass_switch,ball_recovery_recovery_failure,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,off_camera,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_outswinging,pass_cut_back,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_penalty,foul_won_penalty,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1d1b9e17-c9dd-4599-9c17-7956cd8f3f23,2874,2,00:43:14.718,88,14,160,1.36,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['01063eb5-b6e6-496b-bc12-7b0186ad3a31', 'e1334129-6c04-4ec9-a00a-0194d493d607']","[97.4, 76.1]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,,,,,,,,,,,,"[102.3, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.718,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8165826778792848
e1334129-6c04-4ec9-a00a-0194d493d607,2875,2,00:43:16.078,88,16,160,0.98036,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['22ff01ae-1afc-42ee-96cc-832ac949c10b'],"[102.3, 73.5]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,26848.0,Roberto Trashorras Gayoso,9.982485,-2.4057992,1.0,Ground Pass,"[94.9, 66.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.078,1.3600000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7944872950191758
22ff01ae-1afc-42ee-96cc-832ac949c10b,2876,2,00:43:17.058,88,17,160,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['e1334129-6c04-4ec9-a00a-0194d493d607'],"[94.9, 66.8]",26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.058,0.9800000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5623127690383807
ca9617dd-eacc-4f07-9975-66a9890b6ad7,2877,2,00:43:17.058,88,17,160,2.119999,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['22ff01ae-1afc-42ee-96cc-832ac949c10b', '2b9ae6ce-dcca-4776-ad95-8effa6097e35']","[94.9, 66.8]",26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,,,,,,,,,,,,"[97.9, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.058,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.87364645607228
2b9ae6ce-dcca-4776-ad95-8effa6097e35,2878,2,00:43:19.178,88,19,160,2.738405,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['30702434-f915-4cac-ba51-3d74f88235ce', '9026c4d1-87cb-4447-8760-77b6eba2c5f7']","[97.9, 66.6]",26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,26690.0,Alberto Mateus Contreiras Gonçalves,46.52419,-1.2898395,3.0,High Pass,"[110.8, 21.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.178,2.119999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5939049237636757
9026c4d1-87cb-4447-8760-77b6eba2c5f7,2879,2,00:43:21.917,88,21,160,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2b9ae6ce-dcca-4776-ad95-8effa6097e35'],"[107.8, 42.5]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.917,2.7390000000000327,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7114827613747688
30702434-f915-4cac-ba51-3d74f88235ce,2880,2,00:43:21.917,88,21,161,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['2b9ae6ce-dcca-4776-ad95-8effa6097e35'],"[9.3, 58.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.917,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2133752330969615
b223909e-31e0-492b-ad6e-f713b0ff9a17,2881,2,00:43:21.917,88,21,161,5.202901,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['30702434-f915-4cac-ba51-3d74f88235ce', 'b12100ff-97f6-44b9-b4f1-18173f2f90bf']","[9.3, 58.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,"[15.8, 69.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.917,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4881656757402547
b12100ff-97f6-44b9-b4f1-18173f2f90bf,2882,2,00:43:27.119,88,27,161,1.077908,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['0ac117ae-0de9-4cf5-9587-f12cea7c89a1'],"[15.8, 69.0]",4546.0,Dimitri Foulquier,2.0,Right Back,3160.0,Rene Krhin,16.155495,-1.19029,1.0,Ground Pass,"[21.8, 54.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.119,5.2020000000002256,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5024820404373291
75e03082-3b36-46f7-a0db-c5636684af80,2883,2,00:43:28.152,88,28,161,0.16,17,Pressure,1049,Granada,1,Regular Play,360,Rayo Vallecano,,,"['0ac117ae-0de9-4cf5-9587-f12cea7c89a1', '1c2b2b6c-6c64-4358-a884-171a39027339']","[94.4, 28.3]",16073.0,Aras Özbiliz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.152,1.0329999999999018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4801360071070794
0ac117ae-0de9-4cf5-9587-f12cea7c89a1,2884,2,00:43:28.197,88,28,161,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['75e03082-3b36-46f7-a0db-c5636684af80', 'b12100ff-97f6-44b9-b4f1-18173f2f90bf']","[21.8, 54.0]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.197,0.04500000000007276,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8216852458000472
1c2b2b6c-6c64-4358-a884-171a39027339,2885,2,00:43:28.197,88,28,161,2.173182,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['0868169d-643c-44d1-947e-c1fa03a3a19e', '75e03082-3b36-46f7-a0db-c5636684af80']","[21.6, 53.8]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,6847.0,Adalberto Peñaranda Maestre,40.508392,0.40067786,2.0,Low Pass,"[58.9, 69.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.197,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9647720884626829
419d1f1a-e127-4ddb-b4c9-17160f7affe8,2886,2,00:43:30.154,88,30,161,0.36,17,Pressure,1049,Granada,1,Regular Play,360,Rayo Vallecano,,,"['07cc15aa-82f2-4b2a-9035-6d8f8da6cf97', '0868169d-643c-44d1-947e-c1fa03a3a19e', 'a8712afb-6d03-411b-a2ed-cba8308b8f13']","[59.6, 12.7]",18404.0,José Ángel Crespo Rincón,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.154,1.95699999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8232330514168721
0868169d-643c-44d1-947e-c1fa03a3a19e,2887,2,00:43:30.371,88,30,161,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['1c2b2b6c-6c64-4358-a884-171a39027339', '419d1f1a-e127-4ddb-b4c9-17160f7affe8']","[58.9, 69.6]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.371,0.21700000000009823,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030135782398319044
a8712afb-6d03-411b-a2ed-cba8308b8f13,2888,2,00:43:30.371,88,30,161,0.089203,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['07cc15aa-82f2-4b2a-9035-6d8f8da6cf97', '0868169d-643c-44d1-947e-c1fa03a3a19e', '419d1f1a-e127-4ddb-b4c9-17160f7affe8']","[58.9, 69.6]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,"[59.1, 68.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.371,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6520902893759205
07cc15aa-82f2-4b2a-9035-6d8f8da6cf97,2889,2,00:43:30.460,88,30,161,0.0,38,Miscontrol,1049,Granada,1,Regular Play,1049,Granada,,,['419d1f1a-e127-4ddb-b4c9-17160f7affe8'],"[59.1, 68.8]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.46,0.08899999999994179,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8206864239172159
3c679e90-cd4d-4a15-833f-73ba5e5fc23f,2890,2,00:43:33.059,88,33,162,0.858154,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a9ce8bb1-b509-4d99-96af-7a0f793aeb20'],"[43.7, 18.7]",18404.0,José Ángel Crespo Rincón,4.0,Center Back,24255.0,Juan Carlos Martín Corral,33.61547,2.6113768,1.0,Ground Pass,"[14.7, 35.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.059,2.59900000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05899398877018658
a9ce8bb1-b509-4d99-96af-7a0f793aeb20,2891,2,00:43:33.917,88,33,162,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3c679e90-cd4d-4a15-833f-73ba5e5fc23f'],"[14.7, 35.7]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.917,0.8579999999997199,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7948881906886165
88e0c44c-b52c-429c-a0ab-45fbd5a83083,2892,2,00:43:35.748,88,35,162,0.893278,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['44bc4677-0364-4515-8bf5-31523ad137d4'],"[19.3, 31.8]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,26222.0,José Eduardo Rosa Vale de Castro,14.677875,0.34760687,1.0,Ground Pass,"[33.1, 36.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.748,1.831000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5039300478618088
44bc4677-0364-4515-8bf5-31523ad137d4,2893,2,00:43:36.641,88,36,162,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['88e0c44c-b52c-429c-a0ab-45fbd5a83083'],"[33.1, 36.8]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.641,0.8930000000000291,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5905431603641036
020e80dc-d88f-4f2e-8191-29c0dbfd14f0,2894,2,00:43:36.641,88,36,162,2.399997,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1dfc3e2b-79dd-457d-9528-b51aa990848a', '44bc4677-0364-4515-8bf5-31523ad137d4']","[33.1, 36.8]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,"[38.8, 49.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.641,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5711888663152253
1dfc3e2b-79dd-457d-9528-b51aa990848a,2895,2,00:43:39.041,88,39,162,2.542154,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c5acc6cc-d72a-4544-b5de-5dac80d7b436'],"[38.8, 49.1]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,11539.0,Adrián Embarba Blázquez,51.47475,0.52276057,3.0,High Pass,"[83.4, 74.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.041,2.400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9867440008921399
c5acc6cc-d72a-4544-b5de-5dac80d7b436,2896,2,00:43:41.583,88,41,162,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1dfc3e2b-79dd-457d-9528-b51aa990848a'],"[83.4, 74.8]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.583,2.5419999999999163,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6018527559818363
c2b1331a-32d2-4bf5-a79d-64cf4b791827,2897,2,00:43:41.583,88,41,162,3.901682,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['c5acc6cc-d72a-4544-b5de-5dac80d7b436', 'c66fd223-1f22-4dc5-bd0b-7fd5ae4b5421', 'eaf69180-232c-487b-af2f-155bba430b80']","[83.4, 74.8]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,,,,,,,,,,,,"[112.0, 70.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.583,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03421434440968385
c66fd223-1f22-4dc5-bd0b-7fd5ae4b5421,2898,2,00:43:44.529,88,44,162,0.668219,17,Pressure,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,['c2b1331a-32d2-4bf5-a79d-64cf4b791827'],"[11.7, 10.4]",26387.0,Edgar Antonio Méndez Ortega,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.529,2.9459999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12110944280946634
b4b3e297-c651-413f-bd04-3e2e8aa1e86f,2899,2,00:43:45.485,88,45,162,0.0,39,Dribbled Past,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,"['0dc9e716-4b2c-44e7-bd4d-4998e286cd84', 'eaf69180-232c-487b-af2f-155bba430b80']","[8.1, 9.7]",26387.0,Edgar Antonio Méndez Ortega,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.485,0.956000000000131,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9534649046031634
eaf69180-232c-487b-af2f-155bba430b80,2900,2,00:43:45.485,88,45,162,0.0,14,Dribble,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b4b3e297-c651-413f-bd04-3e2e8aa1e86f'],"[112.0, 70.4]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.485,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9728676500704112
0dc9e716-4b2c-44e7-bd4d-4998e286cd84,2901,2,00:43:45.485,88,45,162,2.705452,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6cdddd2a-a62d-4106-bbda-03f73ee12441', 'b4b3e297-c651-413f-bd04-3e2e8aa1e86f', 'eaf69180-232c-487b-af2f-155bba430b80']","[112.0, 70.4]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,,,,,,,,,,,,"[114.1, 60.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.485,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6661590214805928
6cdddd2a-a62d-4106-bbda-03f73ee12441,2902,2,00:43:48.190,88,48,162,0.754889,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1e618797-10ae-428c-a70a-31c563117e55'],"[114.1, 60.0]",11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,26685.0,Nicolás Ladislao Fedor Flores,23.255108,-1.5019399,2.0,Low Pass,"[115.7, 36.8]",38.0,Left Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.19,2.7049999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.36122299149685355
1e618797-10ae-428c-a70a-31c563117e55,2903,2,00:43:48.945,88,48,162,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6cdddd2a-a62d-4106-bbda-03f73ee12441'],"[115.7, 36.8]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.945,0.7550000000001091,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6195412790949953
64c4d015-4139-469e-9925-a8aca3415d52,2904,2,00:43:48.945,88,48,162,0.040000003,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1e618797-10ae-428c-a70a-31c563117e55', '39b0a36a-63ef-4dec-8ccb-46548459d500']","[115.7, 36.8]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,"[115.7, 36.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.945,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8631219283484106
39b0a36a-63ef-4dec-8ccb-46548459d500,2905,2,00:43:48.985,88,48,162,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,"[115.7, 36.8]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.985,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.32249114272063173
6b2a975c-880c-4e9f-886c-087a73d755e7,2906,2,00:44:19.818,89,19,163,3.506087,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['78500b28-45a7-409a-a96a-32882a80fd3f'],"[6.0, 36.0]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,6680.0,Rubén Rochina Naixes,68.97014,0.3896607,3.0,High Pass,"[69.8, 62.2]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a4f853-6e86-4c0b-9e59-373f6404c46a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.818,30.833000000000084,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6542059855109312
c442eca2-82b2-403d-b2de-6b45e8fbb7ef,2907,2,00:44:23.232,89,23,163,0.363742,17,Pressure,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['60d1bea6-6513-4014-845a-36594f16cf1d', '78500b28-45a7-409a-a96a-32882a80fd3f']","[48.2, 17.9]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.232,3.41399999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.47986893266631625
