id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,out,counterpress,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_switch,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,foul_won_defensive,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,pass_through_ball,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,pass_cut_back,block_offensive,block_save_block,pass_straight,miscontrol_aerial_won,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2ef59484-0167-477c-a502-0cc59a611bed,3220,2,00:40:13.053,85,13,221,0.0,2,Ball Recovery,207,Valencia,7,From Goal Kick,360,Rayo Vallecano,,,,,"[45.5, 31.4]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,2413.053,0.02500000000009095,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30539999046414057
f6a2db19-e897-4b41-8401-620601dcb41d,3221,2,00:40:16.071,85,16,221,2.125507,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['6cdff183-f03e-43f5-afe0-f381dae63f65'],,"[76.0, 52.4]",5718.0,Rodrigo Moreno Machado,12.0,Right Midfield,6402.0,Francisco Alcácer García,28.602797,0.013985102,1.0,Ground Pass,"[104.6, 52.8]",38.0,Left Foot,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2416.071,3.018000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.49981150919559914
6cdff183-f03e-43f5-afe0-f381dae63f65,3222,2,00:40:18.197,85,18,221,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['f6a2db19-e897-4b41-8401-620601dcb41d'],,"[104.6, 52.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.197,2.1260000000002037,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5617686474592456
c1323dc0-8782-4e51-b3ee-62381dfd437f,3223,2,00:40:42.626,85,42,221,0.0,24,Bad Behaviour,207,Valencia,7,From Goal Kick,207,Valencia,,,,True,,6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,2442.626,24.429000000000087,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.260532023276942
92523fca-138f-486e-94ca-d791d053a007,3224,2,00:41:20.353,86,20,222,2.945906,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f174ae41-50d1-44f9-abee-57596f44f6bb'],,"[41.3, 23.9]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,52.39895,-0.15134346,3.0,High Pass,"[93.1, 16.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.353,37.72699999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5802884732247916
11bd3989-6ca9-418b-b027-0a6fd4b27d56,3225,2,00:41:23.299,86,23,222,0.0,4,Duel,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f174ae41-50d1-44f9-abee-57596f44f6bb'],,"[93.1, 16.0]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.299,2.9459999999999127,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39478808480561556
f174ae41-50d1-44f9-abee-57596f44f6bb,3226,2,00:41:23.299,86,23,222,1.833013,30,Pass,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,"['11bd3989-6ca9-418b-b027-0a6fd4b27d56', '92523fca-138f-486e-94ca-d791d053a007', 'dab06ccf-a825-4378-8eab-091e9823dd10', 'df32441e-619b-47a1-96d7-7724f123138f']",,"[27.0, 64.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,10802.0,André Filipe Tavares Gomes,24.16961,-0.1495037,3.0,High Pass,"[50.9, 60.5]",,,66.0,Recovery,True,,,,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.299,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5056728875767056
dab06ccf-a825-4378-8eab-091e9823dd10,3227,2,00:41:25.132,86,25,222,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,['f174ae41-50d1-44f9-abee-57596f44f6bb'],,"[50.3, 60.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.132,1.8330000000000837,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48195355304168463
d5d59dd6-3357-4c86-a2fb-19cc4ebe2998,3228,2,00:41:25.132,86,25,222,0.0,4,Duel,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,['df32441e-619b-47a1-96d7-7724f123138f'],,"[50.9, 60.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.132,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7331551963070093
df32441e-619b-47a1-96d7-7724f123138f,3229,2,00:41:25.132,86,25,222,2.314106,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['b82856b4-2e39-4bec-b73b-14a6facd136e', 'd5d59dd6-3357-4c86-a2fb-19cc4ebe2998', 'f174ae41-50d1-44f9-abee-57596f44f6bb']",,"[69.2, 19.6]",6914.0,Roberto Román Triguero,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,14.771933,1.9160972,3.0,High Pass,"[64.2, 33.5]",,,66.0,Recovery,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.132,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07712037531223637
b82856b4-2e39-4bec-b73b-14a6facd136e,3230,2,00:41:25.363,86,25,222,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['df32441e-619b-47a1-96d7-7724f123138f'],,"[64.2, 33.5]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.363,0.23099999999976717,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7601518522296801
88412d2f-620c-46dc-8905-2d5a255e3372,3231,2,00:41:25.363,86,25,222,0.0,22,Foul Committed,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,['70ca66b9-fbf0-4b65-be13-80927c1ed46d'],,"[52.2, 58.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.363,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41597685298208253
70ca66b9-fbf0-4b65-be13-80927c1ed46d,3232,2,00:41:25.363,86,25,222,0.0,21,Foul Won,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['88412d2f-620c-46dc-8905-2d5a255e3372'],,"[67.9, 21.3]",6914.0,Roberto Román Triguero,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.363,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3590315621213117
1b76073f-25af-4c2a-9b83-5e30f5ac76f3,3233,2,00:41:27.446,86,27,222,5.790656,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['024572c9-8b70-42e0-ae6d-cd9e0de6e5df'],,"[64.4, 32.9]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,23761.0,Alhassane Bangoura,53.362534,0.6337563,3.0,High Pass,"[107.4, 64.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.446,2.0830000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26079109678684564
b1802ed6-93a0-4a54-98a5-062fd6feec41,3234,2,00:41:32.693,86,32,222,1.054957,17,Pressure,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,"['024572c9-8b70-42e0-ae6d-cd9e0de6e5df', '73c4d0c0-467e-4997-b97f-717dc428201c']",,"[16.5, 17.7]",6763.0,Pablo Daniel Piatti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.693,5.247000000000298,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6451424413299792
024572c9-8b70-42e0-ae6d-cd9e0de6e5df,3235,2,00:41:33.237,86,33,222,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['1b76073f-25af-4c2a-9b83-5e30f5ac76f3', 'b1802ed6-93a0-4a54-98a5-062fd6feec41']",,"[107.4, 64.5]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.237,0.543999999999869,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.057251829971373125
73c4d0c0-467e-4997-b97f-717dc428201c,3236,2,00:41:33.237,86,33,222,0.511272,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['024572c9-8b70-42e0-ae6d-cd9e0de6e5df', '4ce93a0a-334f-473e-b44e-e593193f0ae4', 'b1802ed6-93a0-4a54-98a5-062fd6feec41']",,"[107.4, 64.5]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,True,"[109.6, 65.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.237,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3826907833056227
4ce93a0a-334f-473e-b44e-e593193f0ae4,3237,2,00:41:33.748,86,33,222,0.0,3,Dispossessed,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['36543fd8-0951-4903-b854-6d02cea91a2f'],,"[109.6, 65.0]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.748,0.5109999999999673,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05377080323762551
36543fd8-0951-4903-b854-6d02cea91a2f,3238,2,00:41:33.748,86,33,222,0.0,4,Duel,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,['4ce93a0a-334f-473e-b44e-e593193f0ae4'],,"[10.5, 15.1]",6763.0,Pablo Daniel Piatti,6.0,Left Back,,,,,,,,,,,,True,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.748,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11625962197178896
0bb5676c-4527-44b8-970c-df6599fe1b64,3239,2,00:41:46.396,86,46,223,0.854849,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a98c47e7-50b6-4bf3-a0de-a607bd0a797f'],True,"[114.1, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,23761.0,Alhassane Bangoura,7.4946647,-1.8967663,2.0,Low Pass,"[111.7, 72.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.396,12.648000000000138,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.489440638256165
a98c47e7-50b6-4bf3-a0de-a607bd0a797f,3240,2,00:41:47.251,86,47,223,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['0bb5676c-4527-44b8-970c-df6599fe1b64'],,"[111.7, 72.9]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.251,0.8550000000000182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8387659233242616
feb67488-184f-45e3-aea1-407f489c04c0,3241,2,00:41:47.648,86,47,223,0.980637,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['b06beabd-f22b-402f-b9ed-fa865bc3426a'],True,"[111.3, 73.9]",23761.0,Alhassane Bangoura,17.0,Right Wing,26848.0,Roberto Trashorras Gayoso,4.738143,-0.1269728,1.0,Ground Pass,"[116.0, 73.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.648,0.3969999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6309890265295514
b06beabd-f22b-402f-b9ed-fa865bc3426a,3242,2,00:41:48.628,86,48,223,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['feb67488-184f-45e3-aea1-407f489c04c0'],,"[116.0, 73.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.628,0.9800000000000182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5341865438469795
fb9f2cc2-b1fe-4c9c-9ff1-cda353644968,3243,2,00:41:49.063,86,49,223,0.839685,17,Pressure,360,Rayo Vallecano,4,From Throw In,207,Valencia,,,,,"[5.0, 8.7]",6763.0,Pablo Daniel Piatti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.063,0.43499999999994543,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9753431676234906
dc90a98a-007a-49e3-b831-945c0bb9d602,3244,2,00:41:49.903,86,49,223,0.0,3,Dispossessed,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8abbc977-aa5d-4ef4-8bda-efd0dd7f532f'],,"[117.7, 73.5]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.903,0.8399999999996908,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10153674909286958
8abbc977-aa5d-4ef4-8bda-efd0dd7f532f,3245,2,00:41:49.903,86,49,223,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,207,Valencia,,,['dc90a98a-007a-49e3-b831-945c0bb9d602'],,"[2.4, 6.6]",6763.0,Pablo Daniel Piatti,6.0,Left Back,,,,,,,,,,,,True,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.903,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.511919502489327
03a1bdcc-2f43-4580-9c98-dc42595fb074,3246,2,00:42:21.213,87,21,224,0.789261,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['4c2ecbd9-b3ae-4b2b-b5a8-2d47d78fff44'],,"[115.6, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,26848.0,Roberto Trashorras Gayoso,9.534149,-1.3487145,2.0,Low Pass,"[117.7, 70.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.213,31.3100000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.840327495303765
4c2ecbd9-b3ae-4b2b-b5a8-2d47d78fff44,3247,2,00:42:22.002,87,22,224,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['03a1bdcc-2f43-4580-9c98-dc42595fb074'],,"[117.7, 70.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.002,0.7889999999997599,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41005033094392207
29296dc8-e59e-4e77-9047-33dd4eefea17,3248,2,00:42:22.002,87,22,224,1.511729,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['0fd66293-7270-40d4-8f8a-e93ac94771ee', '4c2ecbd9-b3ae-4b2b-b5a8-2d47d78fff44', '700710ab-35c4-45d9-8027-992daafc7e1a']",,"[117.7, 70.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[117.5, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.002,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6705570540095257
700710ab-35c4-45d9-8027-992daafc7e1a,3249,2,00:42:22.273,87,22,224,1.474211,17,Pressure,360,Rayo Vallecano,4,From Throw In,207,Valencia,,,"['0fd66293-7270-40d4-8f8a-e93ac94771ee', '29296dc8-e59e-4e77-9047-33dd4eefea17']",,"[4.7, 10.0]",6763.0,Pablo Daniel Piatti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.273,0.27100000000018554,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9523554636676342
0fd66293-7270-40d4-8f8a-e93ac94771ee,3250,2,00:42:23.514,87,23,224,0.0,3,Dispossessed,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['700710ab-35c4-45d9-8027-992daafc7e1a', 'bd65b311-60cd-4087-a1ed-77dbb41a3190']",,"[117.5, 72.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.514,1.2409999999999854,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7297677266187156
bd65b311-60cd-4087-a1ed-77dbb41a3190,3251,2,00:42:23.514,87,23,225,0.0,4,Duel,207,Valencia,6,From Counter,207,Valencia,,,['0fd66293-7270-40d4-8f8a-e93ac94771ee'],,"[2.6, 7.4]",6725.0,Zakaria Bakkali,16.0,Left Midfield,,,,,,,,,,,,True,,4.0,Won,11.0,Tackle,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.514,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25509532590618766
40c489ac-1f05-4073-a65d-7d956a7ebb4b,3252,2,00:42:23.514,87,23,225,1.604687,43,Carry,207,Valencia,6,From Counter,207,Valencia,,,"['6bf07164-0343-4d2b-a1d1-c36e123af374', 'bd65b311-60cd-4087-a1ed-77dbb41a3190']",,"[2.6, 7.4]",6725.0,Zakaria Bakkali,16.0,Left Midfield,,,,,,,,,,,,,"[3.9, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.514,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004979731756115657
6bf07164-0343-4d2b-a1d1-c36e123af374,3253,2,00:42:25.119,87,25,225,1.141225,30,Pass,207,Valencia,6,From Counter,207,Valencia,,,['2c35f8e9-c93b-4a9d-b252-47c67abe914c'],,"[3.9, 7.4]",6725.0,Zakaria Bakkali,16.0,Left Midfield,6763.0,Pablo Daniel Piatti,6.484597,1.8681614,1.0,Ground Pass,"[2.0, 13.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.119,1.6050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6781558467476969
